trial_id,refresh_group_id,condition,desired_velocity_mps,command_velocity_mps,timestamp_monotonic,t_rel,phase,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M24A_S2_marble_floor_V050_R3,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2057.520465,0.598,idle,-19.588533,-12.745829,2.088757,,,2.088757,ros2_odometer_state
M24A_S2_marble_floor_V050_R3,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2057.522040,0.600,idle,-19.588533,-12.745829,2.088757,,,2.088757,ros2_odometer_state
M24A_S2_marble_floor_V050_R3,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2057.528964,0.607,idle,-19.588533,-12.745829,2.088757,,,2.088757,ros2_odometer_state
M24A_S2_marble_floor_V050_R3,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2057.533325,0.611,idle,-19.588533,-12.745829,2.088757,,,2.088757,ros2_odometer_state
M24A_S2_marble_floor_V050_R3,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2057.535251,0.613,idle,-19.588533,-12.745829,2.088757,,,2.088757,ros2_odometer_state
M24A_S2_marble_floor_V050_R3,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2057.537752,0.615,idle,-19.588533,-12.745829,2.088757,,,2.088757,ros2_odometer_state
M24A_S2_marble_floor_V050_R3,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2057.538467,0.616,idle,-19.588533,-12.745829,2.088757,,,2.088757,ros2_odometer_state
M24A_S2_marble_floor_V050_R3,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2057.539231,0.617,idle,-19.588533,-12.745829,2.088757,,,2.088757,ros2_odometer_state
M24A_S2_marble_floor_V050_R3,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2057.540200,0.618,idle,-19.588533,-12.745829,2.088757,,,2.088757,ros2_odometer_state
M24A_S2_marble_floor_V050_R3,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2057.541395,0.619,idle,-19.588533,-12.745829,2.088757,,,2.088757,ros2_odometer_state
M24A_S2_marble_floor_V050_R3,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2057.542124,0.620,idle,-19.588533,-12.745829,2.088757,,,2.088757,ros2_odometer_state
M24A_S2_marble_floor_V050_R3,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2057.542857,0.621,idle,-19.588533,-12.745829,2.088757,,,2.088757,ros2_odometer_state
M24A_S2_marble_floor_V050_R3,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2057.543163,0.621,idle,-19.588533,-12.745829,2.088757,,,2.088757,ros2_odometer_state
M24A_S2_marble_floor_V050_R3,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2057.544154,0.622,idle,-19.588533,-12.745829,2.088757,,,2.088757,ros2_odometer_state
M24A_S2_marble_floor_V050_R3,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2057.544652,0.622,idle,-19.588533,-12.745829,2.088757,,,2.088757,ros2_odometer_state
M24A_S2_marble_floor_V050_R3,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2057.545299,0.623,idle,-19.588533,-12.745829,2.088757,,,2.088757,ros2_odometer_state
M24A_S2_marble_floor_V050_R3,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2057.547129,0.625,idle,-19.588533,-12.745829,2.088757,,,2.088757,ros2_odometer_state
M24A_S2_marble_floor_V050_R3,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2057.548851,0.627,idle,-19.588533,-12.745829,2.088757,,,2.088757,ros2_odometer_state
M24A_S2_marble_floor_V050_R3,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2057.549275,0.627,idle,-19.588533,-12.745829,2.088757,,,2.088757,ros2_odometer_state
M24A_S2_marble_floor_V050_R3,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2057.550275,0.628,idle,-19.588533,-12.745829,2.088757,,,2.088757,ros2_odometer_state
M24A_S2_marble_floor_V050_R3,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2057.550646,0.628,idle,-19.588533,-12.745829,2.088757,,,2.088757,ros2_odometer_state
M24A_S2_marble_floor_V050_R3,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2057.551294,0.629,idle,-19.588533,-12.745829,2.088757,,,2.088757,ros2_odometer_state
