trial_id,refresh_group_id,condition,desired_velocity_mps,command_velocity_mps,timestamp_monotonic,t_rel,phase,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2333.938068,0.679,idle,-30.391626,-7.413196,-0.127337,,,-0.127286,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2333.939321,0.681,idle,-30.391626,-7.413196,-0.127337,,,-0.127285,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2333.939856,0.681,idle,-30.391756,-7.414211,-0.127363,,,-0.127285,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2333.940616,0.682,idle,-30.391756,-7.414211,-0.127363,,,-0.127347,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2333.941197,0.683,idle,-30.391756,-7.414211,-0.127363,,,-0.127347,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2333.941930,0.683,idle,-30.391756,-7.414211,-0.127363,,,-0.127342,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2333.942280,0.684,idle,-30.391756,-7.414211,-0.127363,,,-0.127342,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2333.943467,0.685,idle,-30.391756,-7.414211,-0.127363,,,-0.127345,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2333.943877,0.685,idle,-30.391756,-7.414211,-0.127363,,,-0.127345,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2333.948378,0.690,idle,-30.391756,-7.414211,-0.127363,,,-0.127346,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2333.952047,0.693,idle,-30.391756,-7.414211,-0.127363,,,-0.127346,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2333.954692,0.696,idle,-30.391756,-7.414211,-0.127363,,,-0.127340,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2333.959814,0.701,idle,-30.392147,-7.417268,-0.127308,,,-0.127340,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2333.970212,0.712,idle,-30.392147,-7.417268,-0.127308,,,-0.127314,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2333.974002,0.715,idle,-30.392277,-7.418279,-0.127320,,,-0.127314,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2333.976777,0.718,idle,-30.392277,-7.418279,-0.127320,,,-0.127322,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2333.978842,0.720,idle,-30.392277,-7.418279,-0.127320,,,-0.127322,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2333.985809,0.727,idle,-30.392277,-7.418279,-0.127320,,,-0.127345,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2333.988530,0.730,idle,-30.392277,-7.418279,-0.127320,,,-0.127345,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2333.990471,0.732,idle,-30.392277,-7.418279,-0.127320,,,-0.127336,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2333.991867,0.733,idle,-30.392406,-7.419287,-0.127344,,,-0.127336,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2333.995035,0.736,idle,-30.392406,-7.419287,-0.127344,,,-0.127341,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2333.998520,0.740,idle,-30.392406,-7.419287,-0.127344,,,-0.127341,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2334.001976,0.743,idle,-30.392406,-7.419287,-0.127344,,,-0.127351,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2334.003632,0.745,idle,-30.392406,-7.419287,-0.127344,,,-0.127351,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2334.007044,0.748,idle,-30.392406,-7.419287,-0.127344,,,-0.127350,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2334.009620,0.751,idle,-30.392406,-7.419287,-0.127344,,,-0.127350,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2334.016920,0.758,idle,-30.392406,-7.419287,-0.127344,,,-0.127370,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2334.019578,0.761,idle,-30.392536,-7.420305,-0.127370,,,-0.127370,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2334.021866,0.763,idle,-30.392536,-7.420305,-0.127370,,,-0.127343,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2334.023189,0.764,idle,-30.392536,-7.420305,-0.127370,,,-0.127343,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2334.025389,0.767,idle,-30.392536,-7.420305,-0.127370,,,-0.127340,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2334.028130,0.769,idle,-30.392536,-7.420305,-0.127370,,,-0.127340,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2334.029113,0.770,idle,-30.392536,-7.420305,-0.127370,,,-0.127342,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2334.030131,0.771,idle,-30.392536,-7.420305,-0.127370,,,-0.127342,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2334.031865,0.773,idle,-30.392536,-7.420305,-0.127370,,,-0.127335,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2334.033936,0.775,idle,-30.392664,-7.421304,-0.127335,,,-0.127335,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2334.035531,0.777,idle,-30.392664,-7.421304,-0.127335,,,-0.127329,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2334.037045,0.778,idle,-30.392664,-7.421304,-0.127335,,,-0.127329,ros2_odometer_state
M24A_S2_marble_floor_V060_R3,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2334.038606,0.780,idle,-30.392664,-7.421304,-0.127335,,,-0.127325,ros2_odometer_state
