trial_id,refresh_group_id,condition,desired_velocity_mps,command_velocity_mps,timestamp_monotonic,t_rel,phase,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.681530,0.584,idle,-22.470268,-7.772418,-1.323421,,,-1.323428,ros2_odometer_state
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.682501,0.585,idle,-22.470268,-7.772418,-1.323421,,,-1.323435,ros2_odometer_state
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.683303,0.586,idle,-22.470268,-7.772418,-1.323421,,,-1.323435,ros2_odometer_state
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.684793,0.587,idle,-22.470268,-7.772418,-1.323421,,,-1.323435,ros2_odometer_state
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.686046,0.588,idle,-22.470268,-7.772418,-1.323421,,,-1.323435,ros2_odometer_state
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.687481,0.590,idle,-22.470268,-7.772418,-1.323421,,,-1.323435,ros2_odometer_state
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.692481,0.595,idle,-22.470268,-7.772418,-1.323421,,,-1.323435,ros2_odometer_state
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.694357,0.597,idle,-22.470268,-7.772418,-1.323421,,,-1.323438,ros2_odometer_state
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.695812,0.598,idle,-22.470268,-7.772418,-1.323421,,,-1.323438,ros2_odometer_state
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.699452,0.602,idle,-22.470268,-7.772418,-1.323421,,,-1.323440,ros2_odometer_state
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.705978,0.608,idle,-22.470268,-7.772418,-1.323421,,,-1.323440,ros2_odometer_state
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.712144,0.614,idle,-22.470268,-7.772418,-1.323421,,,-1.323437,ros2_odometer_state
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.717428,0.620,idle,-22.470268,-7.772418,-1.323421,,,-1.323437,ros2_odometer_state
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.729472,0.632,idle,-22.470268,-7.772418,-1.323421,,,-1.323443,ros2_odometer_state
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.731997,0.634,idle,-22.470890,-7.772574,-1.323443,,,-1.323443,ros2_odometer_state
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.733666,0.636,idle,-22.470890,-7.772574,-1.323443,,,-1.323448,ros2_odometer_state
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.736797,0.639,idle,-22.470890,-7.772574,-1.323443,,,-1.323448,ros2_odometer_state
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.741797,0.644,idle,-22.470890,-7.772574,-1.323443,,,-1.323414,ros2_odometer_state
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.746012,0.648,idle,-22.472767,-7.773048,-1.323439,,,-1.323414,ros2_odometer_state
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.751553,0.654,idle,-22.472767,-7.773048,-1.323439,,,-1.323418,ros2_odometer_state
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.755141,0.657,idle,-22.474665,-7.773528,-1.323441,,,-1.323418,ros2_odometer_state
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.762439,0.665,idle,-22.474665,-7.773528,-1.323441,,,-1.323436,ros2_odometer_state
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.763382,0.666,idle,-22.474665,-7.773528,-1.323441,,,-1.323436,ros2_odometer_state
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.764654,0.667,idle,-22.474665,-7.773528,-1.323441,,,-1.323417,ros2_odometer_state
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.765926,0.668,idle,-22.474665,-7.773528,-1.323441,,,-1.323417,ros2_odometer_state
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.767457,0.670,idle,-22.474665,-7.773528,-1.323441,,,-1.323421,ros2_odometer_state
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.768720,0.671,idle,-22.474665,-7.773528,-1.323441,,,-1.323421,ros2_odometer_state
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.770882,0.673,idle,-22.474665,-7.773528,-1.323441,,,-1.323421,ros2_odometer_state
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.771683,0.674,idle,-22.475306,-7.773690,-1.323421,,,-1.323421,ros2_odometer_state
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.772677,0.675,idle,-22.475306,-7.773690,-1.323421,,,-1.323422,ros2_odometer_state
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.773065,0.675,idle,-22.475306,-7.773690,-1.323421,,,-1.323422,ros2_odometer_state
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.773841,0.676,idle,-22.475306,-7.773690,-1.323421,,,-1.323418,ros2_odometer_state
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.774374,0.677,idle,-22.475306,-7.773690,-1.323421,,,-1.323418,ros2_odometer_state
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.775011,0.677,idle,-22.475306,-7.773690,-1.323421,,,-1.323413,ros2_odometer_state
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.775308,0.678,idle,-22.475306,-7.773690,-1.323421,,,-1.323413,ros2_odometer_state
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.776326,0.679,idle,-22.475306,-7.773690,-1.323421,,,-1.323411,ros2_odometer_state
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.776811,0.679,idle,-22.475306,-7.773690,-1.323421,,,-1.323411,ros2_odometer_state
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.777949,0.680,idle,-22.475306,-7.773690,-1.323421,,,-1.323408,ros2_odometer_state
M24A_S2_marble_floor_V035_R5,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1756.778527,0.681,idle,-22.475306,-7.773690,-1.323421,,,-1.323408,ros2_odometer_state
