trial_id,refresh_group_id,condition,desired_velocity_mps,command_velocity_mps,timestamp_monotonic,t_rel,phase,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M24A_S2_marble_floor_V045_R4,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1941.315936,0.533,idle,-21.058525,-10.704239,0.786874,,,0.786874,ros2_odometer_state
M24A_S2_marble_floor_V045_R4,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1941.316593,0.533,idle,-21.058525,-10.704239,0.786874,,,0.786874,ros2_odometer_state
M24A_S2_marble_floor_V045_R4,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1941.317438,0.534,idle,-21.058525,-10.704239,0.786874,,,0.786874,ros2_odometer_state
M24A_S2_marble_floor_V045_R4,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1941.318561,0.535,idle,-21.058525,-10.704239,0.786874,,,0.786874,ros2_odometer_state
M24A_S2_marble_floor_V045_R4,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1941.319316,0.536,idle,-21.058525,-10.704239,0.786874,,,0.786874,ros2_odometer_state
M24A_S2_marble_floor_V045_R4,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1941.319772,0.537,idle,-21.058525,-10.704239,0.786874,,,0.786874,ros2_odometer_state
M24A_S2_marble_floor_V045_R4,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1941.321756,0.538,idle,-21.058525,-10.704239,0.786874,,,0.786874,ros2_odometer_state
M24A_S2_marble_floor_V045_R4,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1941.322364,0.539,idle,-21.058525,-10.704239,0.786874,,,0.786874,ros2_odometer_state
M24A_S2_marble_floor_V045_R4,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1941.326879,0.544,idle,-21.058525,-10.704239,0.786874,,,0.786874,ros2_odometer_state
M24A_S2_marble_floor_V045_R4,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1941.389427,0.606,idle,-21.058525,-10.704239,0.786874,,,0.786874,ros2_odometer_state
