trial_id,refresh_group_id,condition,desired_velocity_mps,command_velocity_mps,timestamp_monotonic,t_rel,phase,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.396332,0.642,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.397168,0.643,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.397582,0.644,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.398466,0.644,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.398864,0.645,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.399527,0.646,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.399836,0.646,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.400739,0.647,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.401131,0.647,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.401726,0.648,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.402086,0.648,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.402782,0.649,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.403098,0.649,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.403703,0.650,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.404040,0.650,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.404726,0.651,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.405060,0.651,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.405622,0.652,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.405917,0.652,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.406604,0.653,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.406956,0.653,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.407543,0.654,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.407844,0.654,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.408579,0.655,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.408964,0.655,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.409559,0.656,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.409864,0.656,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.410561,0.657,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.410905,0.657,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.411487,0.657,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.411779,0.658,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.412696,0.659,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.413067,0.659,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.413638,0.660,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.413952,0.660,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.414645,0.661,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.414970,0.661,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.415546,0.662,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.415845,0.662,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.416449,0.662,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.417111,0.663,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.418961,0.665,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.419417,0.665,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.420944,0.667,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.421266,0.667,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.423003,0.669,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.423352,0.669,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.424364,0.670,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.425021,0.671,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.427437,0.673,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
M24A_S2_marble_floor_V060_R2,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2316.427771,0.674,idle,-33.947502,-6.699188,0.021239,,,0.021239,ros2_odometer_state
