trial_id,refresh_group_id,condition,desired_velocity_mps,command_velocity_mps,timestamp_monotonic,t_rel,phase,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M24A_S2_marble_floor_V055_R5,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2241.272474,0.688,idle,-26.990332,-5.509303,-2.571931,,,-2.571931,ros2_odometer_state
M24A_S2_marble_floor_V055_R5,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2241.275231,0.690,idle,-26.990332,-5.509303,-2.571931,,,-2.571931,ros2_odometer_state
M24A_S2_marble_floor_V055_R5,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2241.277760,0.693,idle,-26.990332,-5.509303,-2.571931,,,-2.571931,ros2_odometer_state
M24A_S2_marble_floor_V055_R5,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2241.278860,0.694,idle,-26.990332,-5.509303,-2.571931,,,-2.571931,ros2_odometer_state
M24A_S2_marble_floor_V055_R5,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2241.280285,0.696,idle,-26.990332,-5.509303,-2.571931,,,-2.571931,ros2_odometer_state
M24A_S2_marble_floor_V055_R5,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2241.281389,0.697,idle,-26.990332,-5.509303,-2.571931,,,-2.571931,ros2_odometer_state
M24A_S2_marble_floor_V055_R5,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2241.284200,0.699,idle,-26.990332,-5.509303,-2.571931,,,-2.571931,ros2_odometer_state
M24A_S2_marble_floor_V055_R5,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2241.286698,0.702,idle,-26.990709,-5.508713,-2.571931,,,-2.571931,ros2_odometer_state
M24A_S2_marble_floor_V055_R5,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2241.290956,0.706,idle,-26.990709,-5.508713,-2.571931,,,-2.571931,ros2_odometer_state
M24A_S2_marble_floor_V055_R5,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2241.292830,0.708,idle,-26.990709,-5.508713,-2.571931,,,-2.571931,ros2_odometer_state
M24A_S2_marble_floor_V055_R5,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2241.295399,0.711,idle,-26.990709,-5.508713,-2.571931,,,-2.571931,ros2_odometer_state
M24A_S2_marble_floor_V055_R5,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2241.295863,0.711,idle,-26.990709,-5.508713,-2.571931,,,-2.571931,ros2_odometer_state
M24A_S2_marble_floor_V055_R5,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2241.296908,0.712,idle,-26.990709,-5.508713,-2.571931,,,-2.571931,ros2_odometer_state
M24A_S2_marble_floor_V055_R5,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2241.297295,0.713,idle,-26.990709,-5.508713,-2.571931,,,-2.571931,ros2_odometer_state
M24A_S2_marble_floor_V055_R5,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2241.297915,0.713,idle,-26.990709,-5.508713,-2.571931,,,-2.571931,ros2_odometer_state
M24A_S2_marble_floor_V055_R5,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2241.298504,0.714,idle,-26.992968,-5.505186,-2.571931,,,-2.571931,ros2_odometer_state
M24A_S2_marble_floor_V055_R5,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2241.299162,0.714,idle,-26.992968,-5.505186,-2.571931,,,-2.571931,ros2_odometer_state
M24A_S2_marble_floor_V055_R5,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2241.299485,0.715,idle,-26.992968,-5.505186,-2.571931,,,-2.571931,ros2_odometer_state
M24A_S2_marble_floor_V055_R5,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2241.300321,0.715,idle,-26.992968,-5.505186,-2.571931,,,-2.571931,ros2_odometer_state
M24A_S2_marble_floor_V055_R5,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2241.300739,0.716,idle,-26.993345,-5.504598,-2.571931,,,-2.571931,ros2_odometer_state
M24A_S2_marble_floor_V055_R5,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2241.301353,0.717,idle,-26.993345,-5.504598,-2.571931,,,-2.571931,ros2_odometer_state
M24A_S2_marble_floor_V055_R5,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2241.301645,0.717,idle,-26.993345,-5.504598,-2.571931,,,-2.571931,ros2_odometer_state
M24A_S2_marble_floor_V055_R5,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2241.302576,0.718,idle,-26.993345,-5.504598,-2.571931,,,-2.571931,ros2_odometer_state
M24A_S2_marble_floor_V055_R5,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2241.302978,0.718,idle,-26.993345,-5.504598,-2.571931,,,-2.571931,ros2_odometer_state
M24A_S2_marble_floor_V055_R5,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2241.303551,0.719,idle,-26.993345,-5.504598,-2.571931,,,-2.571931,ros2_odometer_state
M24A_S2_marble_floor_V055_R5,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2241.303854,0.719,idle,-26.993345,-5.504598,-2.571931,,,-2.571931,ros2_odometer_state
M24A_S2_marble_floor_V055_R5,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2241.304726,0.720,idle,-26.993345,-5.504598,-2.571931,,,-2.571931,ros2_odometer_state
M24A_S2_marble_floor_V055_R5,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2241.305076,0.720,idle,-26.993345,-5.504598,-2.571931,,,-2.571931,ros2_odometer_state
