trial_id,refresh_group_id,condition,desired_velocity_mps,command_velocity_mps,timestamp_monotonic,t_rel,phase,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M24A_S2_marble_floor_V045_R2,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1902.858690,0.867,idle,-25.391174,-14.458852,1.147900,,,1.147900,ros2_odometer_state
M24A_S2_marble_floor_V045_R2,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1902.859558,0.868,idle,-25.391174,-14.458852,1.147900,,,1.148003,ros2_odometer_state
M24A_S2_marble_floor_V045_R2,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1902.860276,0.868,idle,-25.391174,-14.458852,1.147900,,,1.148003,ros2_odometer_state
M24A_S2_marble_floor_V045_R2,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1902.861020,0.869,idle,-25.391174,-14.458852,1.147900,,,1.148029,ros2_odometer_state
M24A_S2_marble_floor_V045_R2,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1902.861395,0.870,idle,-25.391174,-14.458852,1.147900,,,1.148029,ros2_odometer_state
M24A_S2_marble_floor_V045_R2,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1902.862014,0.870,idle,-25.391174,-14.458852,1.147900,,,1.148059,ros2_odometer_state
M24A_S2_marble_floor_V045_R2,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1902.862326,0.871,idle,-25.391174,-14.458852,1.147900,,,1.148059,ros2_odometer_state
M24A_S2_marble_floor_V045_R2,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1902.863289,0.871,idle,-25.391174,-14.458852,1.147900,,,1.148087,ros2_odometer_state
M24A_S2_marble_floor_V045_R2,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1902.863641,0.872,idle,-25.390490,-14.459157,1.148059,,,1.148087,ros2_odometer_state
M24A_S2_marble_floor_V045_R2,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1902.864277,0.872,idle,-25.390490,-14.459157,1.148059,,,1.148109,ros2_odometer_state
M24A_S2_marble_floor_V045_R2,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1902.864797,0.873,idle,-25.390490,-14.459157,1.148059,,,1.148109,ros2_odometer_state
M24A_S2_marble_floor_V045_R2,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1902.865635,0.874,idle,-25.390490,-14.459157,1.148059,,,1.148136,ros2_odometer_state
M24A_S2_marble_floor_V045_R2,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1902.866016,0.874,idle,-25.390490,-14.459157,1.148059,,,1.148136,ros2_odometer_state
M24A_S2_marble_floor_V045_R2,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1902.866912,0.875,idle,-25.390490,-14.459157,1.148059,,,1.148165,ros2_odometer_state
M24A_S2_marble_floor_V045_R2,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1902.867301,0.876,idle,-25.390490,-14.459157,1.148059,,,1.148165,ros2_odometer_state
M24A_S2_marble_floor_V045_R2,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1902.867932,0.876,idle,-25.390490,-14.459157,1.148059,,,1.148200,ros2_odometer_state
M24A_S2_marble_floor_V045_R2,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1902.868245,0.876,idle,-25.390490,-14.459157,1.148059,,,1.148200,ros2_odometer_state
M24A_S2_marble_floor_V045_R2,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1902.869078,0.877,idle,-25.390490,-14.459157,1.148059,,,1.148245,ros2_odometer_state
M24A_S2_marble_floor_V045_R2,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1902.869492,0.878,idle,-25.390490,-14.459157,1.148059,,,1.148245,ros2_odometer_state
M24A_S2_marble_floor_V045_R2,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1902.870112,0.878,idle,-25.390490,-14.459157,1.148059,,,1.148944,ros2_odometer_state
M24A_S2_marble_floor_V045_R2,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1902.870587,0.879,idle,-25.389101,-14.459777,1.148864,,,1.148944,ros2_odometer_state
