trial_id,refresh_group_id,condition,desired_velocity_mps,command_velocity_mps,timestamp_monotonic,t_rel,phase,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.477814,1.346,idle,-20.876867,-3.130589,1.666210,,,1.666208,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.478651,1.347,idle,-20.876867,-3.130589,1.666210,,,1.666209,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.486600,1.355,idle,-20.876867,-3.130589,1.666210,,,1.666208,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.488399,1.356,idle,-20.876867,-3.130589,1.666210,,,1.666208,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.490703,1.359,idle,-20.876867,-3.130589,1.666210,,,1.666207,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.493754,1.362,idle,-20.876867,-3.130589,1.666210,,,1.666207,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.497812,1.366,idle,-20.876867,-3.130589,1.666210,,,1.666209,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.499081,1.367,idle,-20.876867,-3.130589,1.666210,,,1.666209,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.501645,1.370,idle,-20.876867,-3.130589,1.666210,,,1.666212,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.504065,1.372,idle,-20.876867,-3.130589,1.666210,,,1.666212,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.508652,1.377,idle,-20.876867,-3.130589,1.666210,,,1.666215,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.511369,1.379,idle,-20.876133,-3.130519,1.666216,,,1.666215,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.517684,1.386,idle,-20.876133,-3.130519,1.666216,,,1.666207,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.518358,1.386,idle,-20.872416,-3.130163,1.666223,,,1.666207,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.519493,1.388,idle,-20.872416,-3.130163,1.666223,,,1.666232,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.519897,1.388,idle,-20.872416,-3.130163,1.666223,,,1.666232,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.520554,1.389,idle,-20.872416,-3.130163,1.666223,,,1.666232,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.521045,1.389,idle,-20.872416,-3.130163,1.666223,,,1.666232,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.521666,1.390,idle,-20.872416,-3.130163,1.666223,,,1.666237,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.521974,1.390,idle,-20.872416,-3.130163,1.666223,,,1.666237,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.522940,1.391,idle,-20.872416,-3.130163,1.666223,,,1.666232,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.523267,1.391,idle,-20.872416,-3.130163,1.666223,,,1.666232,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.523978,1.392,idle,-20.872416,-3.130163,1.666223,,,1.666228,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.524409,1.392,idle,-20.872416,-3.130163,1.666223,,,1.666228,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.525188,1.393,idle,-20.872416,-3.130163,1.666223,,,1.666230,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.525517,1.394,idle,-20.872416,-3.130163,1.666223,,,1.666230,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.526083,1.394,idle,-20.872416,-3.130163,1.666223,,,1.666229,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.526394,1.394,idle,-20.871660,-3.130091,1.666229,,,1.666229,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.527136,1.395,idle,-20.871660,-3.130091,1.666229,,,1.666229,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.527451,1.395,idle,-20.871660,-3.130091,1.666229,,,1.666229,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.528167,1.396,idle,-20.871660,-3.130091,1.666229,,,1.666234,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.528466,1.396,idle,-20.871660,-3.130091,1.666229,,,1.666234,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.529272,1.397,idle,-20.871660,-3.130091,1.666229,,,1.666235,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.529603,1.398,idle,-20.871660,-3.130091,1.666229,,,1.666235,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.530163,1.398,idle,-20.871660,-3.130091,1.666229,,,1.666231,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.530454,1.398,idle,-20.871660,-3.130091,1.666229,,,1.666231,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.531008,1.399,idle,-20.871660,-3.130091,1.666229,,,1.666228,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.531305,1.399,idle,-20.871660,-3.130091,1.666229,,,1.666228,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.532096,1.400,idle,-20.871660,-3.130091,1.666229,,,1.666225,ros2_odometer_state
M24A_S2_marble_floor_V055_R1,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2111.532408,1.400,idle,-20.871660,-3.130091,1.666229,,,1.666225,ros2_odometer_state
