trial_id,refresh_group_id,condition,desired_velocity_mps,command_velocity_mps,timestamp_monotonic,t_rel,phase,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M24A_S2_marble_floor_V045_R3,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1919.178788,0.630,idle,-23.570122,-12.855546,0.948353,,,0.948336,ros2_odometer_state
M24A_S2_marble_floor_V045_R3,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1919.180982,0.632,idle,-23.570122,-12.855546,0.948353,,,0.948344,ros2_odometer_state
M24A_S2_marble_floor_V045_R3,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1919.182095,0.633,idle,-23.569534,-12.855968,0.948336,,,0.948344,ros2_odometer_state
M24A_S2_marble_floor_V045_R3,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1919.182982,0.634,idle,-23.569534,-12.855968,0.948336,,,0.948326,ros2_odometer_state
M24A_S2_marble_floor_V045_R3,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1919.184633,0.636,idle,-23.569534,-12.855968,0.948336,,,0.948326,ros2_odometer_state
M24A_S2_marble_floor_V045_R3,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1919.187359,0.639,idle,-23.569534,-12.855968,0.948336,,,0.948336,ros2_odometer_state
M24A_S2_marble_floor_V045_R3,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1919.188587,0.640,idle,-23.569534,-12.855968,0.948336,,,0.948336,ros2_odometer_state
M24A_S2_marble_floor_V045_R3,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1919.190359,0.642,idle,-23.569534,-12.855968,0.948336,,,0.948339,ros2_odometer_state
M24A_S2_marble_floor_V045_R3,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1919.190840,0.642,idle,-23.569534,-12.855968,0.948336,,,0.948339,ros2_odometer_state
M24A_S2_marble_floor_V045_R3,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1919.208045,0.659,idle,-23.569534,-12.855968,0.948336,,,0.948343,ros2_odometer_state
M24A_S2_marble_floor_V045_R3,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1919.208644,0.660,idle,-23.568930,-12.856400,0.948343,,,0.948343,ros2_odometer_state
M24A_S2_marble_floor_V045_R3,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1919.209777,0.661,idle,-23.568930,-12.856400,0.948343,,,0.948343,ros2_odometer_state
M24A_S2_marble_floor_V045_R3,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1919.210181,0.662,idle,-23.568930,-12.856400,0.948343,,,0.948343,ros2_odometer_state
M24A_S2_marble_floor_V045_R3,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1919.211257,0.663,idle,-23.568930,-12.856400,0.948343,,,0.948342,ros2_odometer_state
M24A_S2_marble_floor_V045_R3,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1919.211767,0.663,idle,-23.568930,-12.856400,0.948343,,,0.948342,ros2_odometer_state
M24A_S2_marble_floor_V045_R3,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1919.212406,0.664,idle,-23.568930,-12.856400,0.948343,,,0.948344,ros2_odometer_state
M24A_S2_marble_floor_V045_R3,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1919.213053,0.664,idle,-23.567129,-12.857694,0.948377,,,0.948344,ros2_odometer_state
M24A_S2_marble_floor_V045_R3,M24A_S2_marble_floor_V045,direct_refresh,0.450,0.450,1919.213871,0.665,idle,-23.567129,-12.857694,0.948377,,,0.948395,ros2_odometer_state
