trial_id,refresh_group_id,condition,desired_velocity_mps,command_velocity_mps,timestamp_monotonic,t_rel,phase,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M24A_S2_marble_floor_V050_R5,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2090.016656,0.660,idle,-21.021355,-6.832893,1.807770,,,1.807773,ros2_odometer_state
M24A_S2_marble_floor_V050_R5,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2090.017264,0.660,idle,-21.021355,-6.832893,1.807770,,,1.807773,ros2_odometer_state
M24A_S2_marble_floor_V050_R5,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2090.018194,0.661,idle,-21.021355,-6.832893,1.807770,,,1.807775,ros2_odometer_state
M24A_S2_marble_floor_V050_R5,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2090.018609,0.661,idle,-21.021355,-6.832893,1.807770,,,1.807775,ros2_odometer_state
M24A_S2_marble_floor_V050_R5,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2090.019371,0.662,idle,-21.021355,-6.832893,1.807770,,,1.807765,ros2_odometer_state
M24A_S2_marble_floor_V050_R5,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2090.019800,0.663,idle,-21.021355,-6.832893,1.807770,,,1.807765,ros2_odometer_state
M24A_S2_marble_floor_V050_R5,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2090.021403,0.664,idle,-21.021355,-6.832893,1.807770,,,1.807758,ros2_odometer_state
M24A_S2_marble_floor_V050_R5,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2090.023776,0.667,idle,-21.021355,-6.832893,1.807770,,,1.807759,ros2_odometer_state
M24A_S2_marble_floor_V050_R5,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2090.024420,0.667,idle,-21.021355,-6.832893,1.807770,,,1.807759,ros2_odometer_state
M24A_S2_marble_floor_V050_R5,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2090.025613,0.668,idle,-21.021355,-6.832893,1.807770,,,1.807762,ros2_odometer_state
M24A_S2_marble_floor_V050_R5,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2090.026125,0.669,idle,-21.020720,-6.832739,1.807766,,,1.807762,ros2_odometer_state
M24A_S2_marble_floor_V050_R5,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2090.047636,0.690,idle,-21.020720,-6.832739,1.807766,,,1.807763,ros2_odometer_state
M24A_S2_marble_floor_V050_R5,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2090.050097,0.693,idle,-21.020720,-6.832739,1.807766,,,1.807763,ros2_odometer_state
M24A_S2_marble_floor_V050_R5,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2090.050862,0.694,idle,-21.020720,-6.832739,1.807766,,,1.807761,ros2_odometer_state
M24A_S2_marble_floor_V050_R5,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2090.051301,0.694,idle,-21.020720,-6.832739,1.807766,,,1.807761,ros2_odometer_state
M24A_S2_marble_floor_V050_R5,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2090.052422,0.695,idle,-21.020720,-6.832739,1.807766,,,1.807754,ros2_odometer_state
M24A_S2_marble_floor_V050_R5,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2090.052836,0.696,idle,-21.020720,-6.832739,1.807766,,,1.807754,ros2_odometer_state
M24A_S2_marble_floor_V050_R5,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2090.106336,0.749,idle,-21.020720,-6.832739,1.807766,,,1.807752,ros2_odometer_state
M24A_S2_marble_floor_V050_R5,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2090.112843,0.756,idle,-21.016798,-6.831792,1.807751,,,1.807752,ros2_odometer_state
M24A_S2_marble_floor_V050_R5,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2090.118300,0.761,idle,-21.016798,-6.831792,1.807751,,,1.807750,ros2_odometer_state
M24A_S2_marble_floor_V050_R5,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2090.118892,0.762,idle,-21.016161,-6.831638,1.807755,,,1.807750,ros2_odometer_state
M24A_S2_marble_floor_V050_R5,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2090.128128,0.771,idle,-21.016161,-6.831638,1.807755,,,1.807751,ros2_odometer_state
M24A_S2_marble_floor_V050_R5,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2090.134470,0.777,idle,-21.014202,-6.831165,1.807714,,,1.807751,ros2_odometer_state
M24A_S2_marble_floor_V050_R5,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2090.135222,0.778,idle,-21.014202,-6.831165,1.807714,,,1.807719,ros2_odometer_state
M24A_S2_marble_floor_V050_R5,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2090.137832,0.781,idle,-21.014202,-6.831165,1.807714,,,1.807719,ros2_odometer_state
