trial_id,refresh_group_id,condition,desired_velocity_mps,command_velocity_mps,timestamp_monotonic,t_rel,phase,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M24A_S2_marble_floor_V060_R5,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2394.287234,0.707,idle,-23.580816,-11.484023,0.222758,,,,ros2_odometer_state
M24A_S2_marble_floor_V060_R5,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2394.287621,0.708,idle,-23.580816,-11.484023,0.222758,,,,ros2_odometer_state
M24A_S2_marble_floor_V060_R5,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2394.287917,0.708,idle,-23.580816,-11.484023,0.222758,,,,ros2_odometer_state
M24A_S2_marble_floor_V060_R5,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2394.290507,0.711,idle,-23.580816,-11.484023,0.222758,,,,ros2_odometer_state
M24A_S2_marble_floor_V060_R5,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2394.291365,0.711,idle,-23.580816,-11.484023,0.222758,,,0.222758,ros2_odometer_state
M24A_S2_marble_floor_V060_R5,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2394.292049,0.712,idle,-23.580816,-11.484023,0.222758,,,0.222758,ros2_odometer_state
M24A_S2_marble_floor_V060_R5,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2394.292726,0.713,idle,-23.580816,-11.484023,0.222758,,,0.222758,ros2_odometer_state
M24A_S2_marble_floor_V060_R5,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2394.293030,0.713,idle,-23.580816,-11.484023,0.222758,,,0.222758,ros2_odometer_state
M24A_S2_marble_floor_V060_R5,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2394.293712,0.714,idle,-23.580816,-11.484023,0.222758,,,0.222758,ros2_odometer_state
M24A_S2_marble_floor_V060_R5,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2394.294070,0.714,idle,-23.580816,-11.484023,0.222758,,,0.222758,ros2_odometer_state
M24A_S2_marble_floor_V060_R5,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2394.294673,0.715,idle,-23.580816,-11.484023,0.222758,,,0.222758,ros2_odometer_state
M24A_S2_marble_floor_V060_R5,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2394.294959,0.715,idle,-23.580816,-11.484023,0.222758,,,0.222758,ros2_odometer_state
M24A_S2_marble_floor_V060_R5,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2394.295622,0.716,idle,-23.580816,-11.484023,0.222758,,,0.222758,ros2_odometer_state
M24A_S2_marble_floor_V060_R5,M24A_S2_marble_floor_V060,direct_refresh,0.600,0.600,2394.295933,0.716,idle,-23.580816,-11.484023,0.222758,,,0.222758,ros2_odometer_state
