trial_id,refresh_group_id,condition,desired_velocity_mps,command_velocity_mps,timestamp_monotonic,t_rel,phase,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M24A_S2_marble_floor_V055_R4,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2211.481956,0.687,idle,-24.331514,-4.507706,-2.299292,,,-2.299300,ros2_odometer_state
M24A_S2_marble_floor_V055_R4,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2211.482523,0.688,idle,-24.331514,-4.507706,-2.299292,,,-2.299300,ros2_odometer_state
M24A_S2_marble_floor_V055_R4,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2211.483470,0.689,idle,-24.331514,-4.507706,-2.299292,,,-2.299300,ros2_odometer_state
M24A_S2_marble_floor_V055_R4,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2211.483907,0.689,idle,-24.331514,-4.507706,-2.299292,,,-2.299300,ros2_odometer_state
M24A_S2_marble_floor_V055_R4,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2211.500095,0.706,idle,-24.331514,-4.507706,-2.299292,,,-2.299306,ros2_odometer_state
M24A_S2_marble_floor_V055_R4,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2211.500794,0.706,idle,-24.331514,-4.507706,-2.299292,,,-2.299306,ros2_odometer_state
M24A_S2_marble_floor_V055_R4,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2211.501608,0.707,idle,-24.331514,-4.507706,-2.299292,,,-2.299305,ros2_odometer_state
M24A_S2_marble_floor_V055_R4,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2211.502021,0.707,idle,-24.331514,-4.507706,-2.299292,,,-2.299305,ros2_odometer_state
M24A_S2_marble_floor_V055_R4,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2211.505540,0.711,idle,-24.331514,-4.507706,-2.299292,,,-2.299301,ros2_odometer_state
M24A_S2_marble_floor_V055_R4,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2211.534427,0.740,idle,-24.331514,-4.507706,-2.299292,,,-2.299294,ros2_odometer_state
M24A_S2_marble_floor_V055_R4,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2211.535145,0.741,idle,-24.331978,-4.507294,-2.299294,,,-2.299294,ros2_odometer_state
M24A_S2_marble_floor_V055_R4,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2211.535890,0.741,idle,-24.331978,-4.507294,-2.299294,,,-2.299275,ros2_odometer_state
M24A_S2_marble_floor_V055_R4,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2211.537983,0.743,idle,-24.331978,-4.507294,-2.299294,,,-2.299275,ros2_odometer_state
M24A_S2_marble_floor_V055_R4,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2211.543173,0.749,idle,-24.331978,-4.507294,-2.299294,,,-2.299282,ros2_odometer_state
M24A_S2_marble_floor_V055_R4,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2211.545384,0.751,idle,-24.332447,-4.506875,-2.299280,,,-2.299282,ros2_odometer_state
M24A_S2_marble_floor_V055_R4,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2211.547347,0.752,idle,-24.332447,-4.506875,-2.299280,,,-2.299304,ros2_odometer_state
M24A_S2_marble_floor_V055_R4,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2211.549253,0.755,idle,-24.333841,-4.505631,-2.299293,,,-2.299304,ros2_odometer_state
M24A_S2_marble_floor_V055_R4,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2211.551321,0.757,idle,-24.333841,-4.505631,-2.299293,,,-2.299299,ros2_odometer_state
M24A_S2_marble_floor_V055_R4,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2211.552261,0.758,idle,-24.334293,-4.505227,-2.299302,,,-2.299299,ros2_odometer_state
M24A_S2_marble_floor_V055_R4,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2211.553775,0.759,idle,-24.334293,-4.505227,-2.299302,,,-2.299294,ros2_odometer_state
M24A_S2_marble_floor_V055_R4,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2211.554261,0.760,idle,-24.334751,-4.504819,-2.299311,,,-2.299294,ros2_odometer_state
M24A_S2_marble_floor_V055_R4,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2211.559530,0.765,idle,-24.334751,-4.504819,-2.299311,,,-2.299323,ros2_odometer_state
M24A_S2_marble_floor_V055_R4,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2211.562548,0.768,idle,-24.334751,-4.504819,-2.299311,,,-2.299323,ros2_odometer_state
M24A_S2_marble_floor_V055_R4,M24A_S2_marble_floor_V055,direct_refresh,0.550,0.550,2211.565874,0.771,idle,-24.334751,-4.504819,-2.299311,,,-2.299314,ros2_odometer_state
