trial_id,refresh_group_id,condition,desired_velocity_mps,command_velocity_mps,timestamp_monotonic,t_rel,phase,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M24A_S2_marble_floor_V035_R1,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1688.560250,0.637,idle,-23.288836,-0.893048,-0.815342,,,-0.815342,ros2_odometer_state
M24A_S2_marble_floor_V035_R1,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1688.561220,0.638,idle,-23.289730,-0.893891,-0.815342,,,-0.815342,ros2_odometer_state
M24A_S2_marble_floor_V035_R1,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1688.562095,0.639,idle,-23.289730,-0.893891,-0.815342,,,-0.815342,ros2_odometer_state
M24A_S2_marble_floor_V035_R1,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1688.563186,0.640,idle,-23.289730,-0.893891,-0.815342,,,-0.815342,ros2_odometer_state
M24A_S2_marble_floor_V035_R1,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1688.564043,0.641,idle,-23.289730,-0.893891,-0.815342,,,-0.815342,ros2_odometer_state
M24A_S2_marble_floor_V035_R1,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1688.564721,0.642,idle,-23.289730,-0.893891,-0.815342,,,-0.815342,ros2_odometer_state
M24A_S2_marble_floor_V035_R1,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1688.565479,0.643,idle,-23.289730,-0.893891,-0.815342,,,-0.815342,ros2_odometer_state
M24A_S2_marble_floor_V035_R1,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1688.565791,0.643,idle,-23.289730,-0.893891,-0.815342,,,-0.815342,ros2_odometer_state
M24A_S2_marble_floor_V035_R1,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1688.566816,0.644,idle,-23.289730,-0.893891,-0.815342,,,-0.815342,ros2_odometer_state
M24A_S2_marble_floor_V035_R1,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1688.567250,0.644,idle,-23.289730,-0.893891,-0.815342,,,-0.815342,ros2_odometer_state
M24A_S2_marble_floor_V035_R1,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1688.567836,0.645,idle,-23.289730,-0.893891,-0.815342,,,-0.815342,ros2_odometer_state
M24A_S2_marble_floor_V035_R1,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1688.568361,0.646,idle,-23.289730,-0.893891,-0.815342,,,-0.815342,ros2_odometer_state
M24A_S2_marble_floor_V035_R1,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1688.569267,0.646,idle,-23.289730,-0.893891,-0.815342,,,-0.815342,ros2_odometer_state
M24A_S2_marble_floor_V035_R1,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1688.569615,0.647,idle,-23.289730,-0.893891,-0.815342,,,-0.815342,ros2_odometer_state
M24A_S2_marble_floor_V035_R1,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1688.570363,0.648,idle,-23.289730,-0.893891,-0.815342,,,-0.815342,ros2_odometer_state
M24A_S2_marble_floor_V035_R1,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1688.570846,0.648,idle,-23.290621,-0.894730,-0.815342,,,-0.815342,ros2_odometer_state
M24A_S2_marble_floor_V035_R1,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1688.571544,0.649,idle,-23.290621,-0.894730,-0.815342,,,-0.815342,ros2_odometer_state
M24A_S2_marble_floor_V035_R1,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1688.571836,0.649,idle,-23.290621,-0.894730,-0.815342,,,-0.815342,ros2_odometer_state
M24A_S2_marble_floor_V035_R1,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1688.572687,0.650,idle,-23.290621,-0.894730,-0.815342,,,-0.815342,ros2_odometer_state
M24A_S2_marble_floor_V035_R1,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1688.573175,0.650,idle,-23.291521,-0.895578,-0.815342,,,-0.815342,ros2_odometer_state
M24A_S2_marble_floor_V035_R1,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1688.573764,0.651,idle,-23.291521,-0.895578,-0.815342,,,-0.815342,ros2_odometer_state
M24A_S2_marble_floor_V035_R1,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1688.574101,0.651,idle,-23.292429,-0.896434,-0.815342,,,-0.815342,ros2_odometer_state
M24A_S2_marble_floor_V035_R1,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1688.575129,0.652,idle,-23.292429,-0.896434,-0.815342,,,-0.815342,ros2_odometer_state
M24A_S2_marble_floor_V035_R1,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1688.575729,0.653,idle,-23.292429,-0.896434,-0.815342,,,-0.815342,ros2_odometer_state
M24A_S2_marble_floor_V035_R1,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1688.576646,0.654,idle,-23.292429,-0.896434,-0.815342,,,-0.815342,ros2_odometer_state
M24A_S2_marble_floor_V035_R1,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1688.577108,0.654,idle,-23.292429,-0.896434,-0.815342,,,-0.815342,ros2_odometer_state
M24A_S2_marble_floor_V035_R1,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1688.577713,0.655,idle,-23.292429,-0.896434,-0.815342,,,-0.815342,ros2_odometer_state
M24A_S2_marble_floor_V035_R1,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1688.578040,0.655,idle,-23.292429,-0.896434,-0.815342,,,-0.815342,ros2_odometer_state
M24A_S2_marble_floor_V035_R1,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1688.578857,0.656,idle,-23.292429,-0.896434,-0.815342,,,-0.815342,ros2_odometer_state
M24A_S2_marble_floor_V035_R1,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1688.579281,0.656,idle,-23.292429,-0.896434,-0.815342,,,-0.815342,ros2_odometer_state
M24A_S2_marble_floor_V035_R1,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1688.580623,0.658,idle,-23.292429,-0.896434,-0.815342,,,-0.815342,ros2_odometer_state
M24A_S2_marble_floor_V035_R1,M24A_S2_marble_floor_V035,direct_refresh,0.350,0.350,1688.581165,0.658,idle,-23.292429,-0.896434,-0.815342,,,-0.815342,ros2_odometer_state
