trial_id,refresh_group_id,condition,desired_velocity_mps,command_velocity_mps,timestamp_monotonic,t_rel,phase,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M24A_S2_marble_floor_V050_R4,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2074.103929,0.733,idle,-20.487801,-9.474837,2.002082,,,2.002082,ros2_odometer_state
M24A_S2_marble_floor_V050_R4,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2074.112523,0.742,idle,-20.487801,-9.474837,2.002082,,,2.002079,ros2_odometer_state
M24A_S2_marble_floor_V050_R4,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2074.115642,0.745,idle,-20.487801,-9.474837,2.002082,,,2.002079,ros2_odometer_state
M24A_S2_marble_floor_V050_R4,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2074.123335,0.753,idle,-20.487801,-9.474837,2.002082,,,2.002078,ros2_odometer_state
M24A_S2_marble_floor_V050_R4,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2074.129379,0.759,idle,-20.487801,-9.474837,2.002082,,,2.002078,ros2_odometer_state
M24A_S2_marble_floor_V050_R4,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2074.135030,0.764,idle,-20.487801,-9.474837,2.002082,,,2.002078,ros2_odometer_state
M24A_S2_marble_floor_V050_R4,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2074.139833,0.769,idle,-20.487801,-9.474837,2.002082,,,2.002083,ros2_odometer_state
M24A_S2_marble_floor_V050_R4,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2074.143169,0.772,idle,-20.487801,-9.474837,2.002082,,,2.002083,ros2_odometer_state
M24A_S2_marble_floor_V050_R4,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2074.150389,0.780,idle,-20.487801,-9.474837,2.002082,,,2.002085,ros2_odometer_state
M24A_S2_marble_floor_V050_R4,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2074.152097,0.781,idle,-20.486746,-9.474352,2.002076,,,2.002085,ros2_odometer_state
M24A_S2_marble_floor_V050_R4,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2074.152930,0.782,idle,-20.486746,-9.474352,2.002076,,,2.002068,ros2_odometer_state
M24A_S2_marble_floor_V050_R4,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2074.153340,0.783,idle,-20.486746,-9.474352,2.002076,,,2.002068,ros2_odometer_state
M24A_S2_marble_floor_V050_R4,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2074.155074,0.784,idle,-20.486746,-9.474352,2.002076,,,2.002074,ros2_odometer_state
M24A_S2_marble_floor_V050_R4,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2074.155606,0.785,idle,-20.486746,-9.474352,2.002076,,,2.002074,ros2_odometer_state
M24A_S2_marble_floor_V050_R4,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2074.158199,0.787,idle,-20.486746,-9.474352,2.002076,,,2.002089,ros2_odometer_state
M24A_S2_marble_floor_V050_R4,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2074.159096,0.788,idle,-20.478418,-9.470519,2.002071,,,2.002089,ros2_odometer_state
M24A_S2_marble_floor_V050_R4,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2074.160071,0.789,idle,-20.478418,-9.470519,2.002071,,,2.002085,ros2_odometer_state
M24A_S2_marble_floor_V050_R4,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2074.161203,0.791,idle,-20.478418,-9.470519,2.002071,,,2.002085,ros2_odometer_state
M24A_S2_marble_floor_V050_R4,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2074.163046,0.792,idle,-20.478418,-9.470519,2.002071,,,2.002083,ros2_odometer_state
M24A_S2_marble_floor_V050_R4,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2074.163851,0.793,idle,-20.478418,-9.470519,2.002071,,,2.002083,ros2_odometer_state
M24A_S2_marble_floor_V050_R4,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2074.166070,0.795,idle,-20.478418,-9.470519,2.002071,,,2.002080,ros2_odometer_state
M24A_S2_marble_floor_V050_R4,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2074.167494,0.797,idle,-20.477356,-9.470030,2.002080,,,2.002080,ros2_odometer_state
M24A_S2_marble_floor_V050_R4,M24A_S2_marble_floor_V050,direct_refresh,0.500,0.500,2074.169624,0.799,idle,-20.477356,-9.470030,2.002080,,,2.002077,ros2_odometer_state
