trial_id,timestamp_monotonic,t_rel,phase,command_velocity,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M19C_S2_marble_floor_B1_U020_R1,1664.132109533,1.362057840,idle,0.200000,9.501378059,-20.741106033,2.522562265,0.038070846,-0.060498267,2.522554398,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.135279255,1.365227562,idle,0.200000,9.501378059,-20.741106033,2.522562265,0.038070846,-0.060498267,2.522554398,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.138574070,1.368522377,idle,0.200000,9.501378059,-20.741106033,2.522562265,0.038071062,-0.060494877,2.522553921,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.142982112,1.372930419,idle,0.200000,9.501378059,-20.741106033,2.522562265,0.038063541,-0.060490429,2.522557020,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.145252119,1.375200426,idle,0.200000,9.501378059,-20.741106033,2.522562265,0.038060360,-0.060486060,2.522554398,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.146733040,1.376681347,idle,0.200000,9.501378059,-20.741106033,2.522562265,0.038063064,-0.060482997,2.522547483,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.147818202,1.377766509,idle,0.200000,9.501378059,-20.741106033,2.522562265,0.038070988,-0.060482699,2.522550344,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.149434488,1.379382795,idle,0.200000,9.501837730,-20.740461349,2.522553205,0.038080279,-0.060483374,2.522553205,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.151039702,1.380988009,idle,0.200000,9.501837730,-20.740461349,2.522553205,0.038076479,-0.060478885,2.522547960,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.153212234,1.383160541,idle,0.200000,9.501837730,-20.740461349,2.522553205,0.038065065,-0.060475230,2.522544622,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.155071889,1.385020196,idle,0.200000,9.501837730,-20.740461349,2.522553205,0.038061246,-0.060461424,2.522544622,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.157088991,1.387037298,idle,0.200000,9.501837730,-20.740461349,2.522553205,0.038058627,-0.060454130,2.522542238,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.158893989,1.388842296,idle,0.200000,9.501837730,-20.740461349,2.522553205,0.038057670,-0.060454488,2.522535086,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.160999830,1.390948137,idle,0.200000,9.501837730,-20.740461349,2.522553205,0.038060188,-0.060447957,2.522531271,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.164125422,1.394073729,idle,0.200000,9.501837730,-20.740461349,2.522553205,0.038060408,-0.060448464,2.522529125,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.165497763,1.395446070,idle,0.200000,9.501837730,-20.740461349,2.522553205,0.038065109,-0.060453385,2.522526979,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.166974876,1.396923183,idle,0.200000,9.501837730,-20.740461349,2.522553205,0.038066354,-0.060454931,2.522542238,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.176310244,1.406258551,idle,0.200000,9.502751350,-20.739177704,2.522516727,0.038063299,-0.060454234,2.522543430,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.177641111,1.407589418,idle,0.200000,9.502751350,-20.739177704,2.522516727,0.038046643,-0.060454119,2.522541285,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.178916616,1.408864923,idle,0.200000,9.502751350,-20.739177704,2.522516727,0.038053818,-0.060454909,2.522538900,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.179846124,1.409794431,idle,0.200000,9.502751350,-20.739177704,2.522516727,0.038059987,-0.060448609,2.522533894,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.183124042,1.413072349,idle,0.200000,9.502751350,-20.739177704,2.522516727,0.038065780,-0.060441110,2.522537708,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.184275222,1.414223529,idle,0.200000,9.502751350,-20.739177704,2.522516727,0.038065154,-0.060439240,2.522543192,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.185282973,1.415231280,idle,0.200000,9.502751350,-20.739177704,2.522516727,0.038062196,-0.060436491,2.522541046,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.186478411,1.416426718,idle,0.200000,9.503215790,-20.738527298,2.522543192,0.038061161,-0.060434639,2.522546530,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.187489778,1.417438085,idle,0.200000,9.503215790,-20.738527298,2.522543192,0.038066790,-0.060441047,2.522554636,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.188656319,1.418604626,idle,0.200000,9.503215790,-20.738527298,2.522543192,0.038071118,-0.060441945,2.522555351,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.189556514,1.419504821,idle,0.200000,9.503215790,-20.738527298,2.522543192,0.038074702,-0.060439695,2.522560358,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.190689709,1.420638016,idle,0.200000,9.503215790,-20.738527298,2.522543192,0.038081441,-0.060436290,2.522565603,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.191546574,1.421494881,idle,0.200000,9.503215790,-20.738527298,2.522543192,0.038083598,-0.060437284,2.522562265,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.192698459,1.422646766,idle,0.200000,9.503215790,-20.738527298,2.522543192,0.038088970,-0.060442436,2.522562981,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.193582877,1.423531184,idle,0.200000,9.503215790,-20.738527298,2.522543192,0.038085770,-0.060441524,2.522560358,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.194697672,1.424645979,idle,0.200000,9.503215790,-20.738527298,2.522543192,0.038083255,-0.060435280,2.522558451,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.195544616,1.425492923,idle,0.200000,9.503215790,-20.738527298,2.522543192,0.038082950,-0.060428247,2.522561789,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.196717110,1.426665417,idle,0.200000,9.503664017,-20.737895966,2.522558451,0.038077433,-0.060425211,2.522553682,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.197591703,1.427540010,idle,0.200000,9.503664017,-20.737895966,2.522558451,0.038070109,-0.060427982,2.522547245,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.198823079,1.428771386,idle,0.200000,9.503664017,-20.737895966,2.522558451,0.038059935,-0.060425188,2.522545338,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.199707081,1.429655388,idle,0.200000,9.503664017,-20.737895966,2.522558451,0.038057223,-0.060429148,2.522548199,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.200898839,1.430847146,idle,0.200000,9.503664017,-20.737895966,2.522558451,0.038054843,-0.060429223,2.522549391,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.201804826,1.431753133,idle,0.200000,9.503664017,-20.737895966,2.522558451,0.038051277,-0.060424395,2.522548676,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.202788991,1.432737298,idle,0.200000,9.503664017,-20.737895966,2.522558451,0.038048357,-0.060430620,2.522548199,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.203642336,1.433590643,idle,0.200000,9.503664017,-20.737895966,2.522558451,0.038044829,-0.060435928,2.522541285,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.204973428,1.434921735,idle,0.200000,9.503664017,-20.737895966,2.522558451,0.038047742,-0.060440015,2.522535801,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.206147777,1.436096084,idle,0.200000,9.503664017,-20.737895966,2.522558451,0.038049720,-0.060439795,2.522535563,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.207276684,1.437224991,idle,0.200000,9.504124641,-20.737249374,2.522535801,0.038054556,-0.060440723,2.522536278,ros2_odometer_state
M19C_S2_marble_floor_B1_U020_R1,1664.208879978,1.438828285,idle,0.200000,9.504124641,-20.737249374,2.522535801,0.038053848,-0.060434356,2.522534132,ros2_odometer_state
