trial_id,timestamp_monotonic,t_rel,phase,command_velocity,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M19C_S1_lab_hard_floor_B2_U035_R2,1064.084217201,3.067178628,command,0.350000,-6.662057877,-2.784580708,-2.198224783,0.034154613,-0.062483899,-2.197536707,ros2_odometer_state
M19C_S1_lab_hard_floor_B2_U035_R2,1064.086857400,3.069818827,command,0.350000,-6.662809372,-2.784034729,-2.197381496,0.034107309,-0.062432796,-2.197381496,ros2_odometer_state
M19C_S1_lab_hard_floor_B2_U035_R2,1064.088925000,3.071886427,command,0.350000,-6.662809372,-2.784034729,-2.197381496,0.034061588,-0.062371287,-2.197232485,ros2_odometer_state
M19C_S1_lab_hard_floor_B2_U035_R2,1064.091064859,3.074026286,command,0.350000,-6.662809372,-2.784034729,-2.197381496,0.034021277,-0.062316649,-2.197066784,ros2_odometer_state
M19C_S1_lab_hard_floor_B2_U035_R2,1064.092739676,3.075701103,command,0.350000,-6.662809372,-2.784034729,-2.197381496,0.033984780,-0.062257953,-2.196883202,ros2_odometer_state
M19C_S1_lab_hard_floor_B2_U035_R2,1064.093775012,3.076736439,command,0.350000,-6.662809372,-2.784034729,-2.197381496,0.033946726,-0.062198047,-2.196695566,ros2_odometer_state
M19C_S1_lab_hard_floor_B2_U035_R2,1064.094830893,3.077792320,command,0.350000,-6.662809372,-2.784034729,-2.197381496,0.033902179,-0.062125258,-2.196521044,ros2_odometer_state
M19C_S1_lab_hard_floor_B2_U035_R2,1064.095709903,3.078671330,command,0.350000,-6.662809372,-2.784034729,-2.197381496,0.033856682,-0.062033888,-2.196362257,ros2_odometer_state
M19C_S1_lab_hard_floor_B2_U035_R2,1064.096769593,3.079731020,command,0.350000,-6.662809372,-2.784034729,-2.197381496,0.033812888,-0.061939139,-2.196199179,ros2_odometer_state
M19C_S1_lab_hard_floor_B2_U035_R2,1064.097642586,3.080604013,command,0.350000,-6.662809372,-2.784034729,-2.197381496,0.033771552,-0.061831202,-2.196027279,ros2_odometer_state
M19C_S1_lab_hard_floor_B2_U035_R2,1064.098674723,3.081636150,command,0.350000,-6.662809372,-2.784034729,-2.197381496,0.033740755,-0.061700463,-2.195852757,ros2_odometer_state
M19C_S1_lab_hard_floor_B2_U035_R2,1064.099536004,3.082497431,command,0.350000,-6.663710594,-2.783380032,-2.195699692,0.033717271,-0.061556067,-2.195699692,ros2_odometer_state
M19C_S1_lab_hard_floor_B2_U035_R2,1064.100788021,3.083749448,command,0.350000,-6.663710594,-2.783380032,-2.195699692,0.033699192,-0.061401282,-2.195566654,ros2_odometer_state
M19C_S1_lab_hard_floor_B2_U035_R2,1064.101684983,3.084646410,command,0.350000,-6.663710594,-2.783380032,-2.195699692,0.033685174,-0.061230063,-2.195438623,ros2_odometer_state
M19C_S1_lab_hard_floor_B2_U035_R2,1064.102966857,3.085928284,command,0.350000,-6.663710594,-2.783380032,-2.195699692,0.033674926,-0.061058931,-2.195308208,ros2_odometer_state
M19C_S1_lab_hard_floor_B2_U035_R2,1064.103940559,3.086901986,command,0.350000,-6.663710594,-2.783380032,-2.195699692,0.033668477,-0.060884032,-2.195185184,ros2_odometer_state
M19C_S1_lab_hard_floor_B2_U035_R2,1064.105471402,3.088432829,command,0.350000,-6.663710594,-2.783380032,-2.195699692,0.033664744,-0.060705207,-2.195067644,ros2_odometer_state
M19C_S1_lab_hard_floor_B2_U035_R2,1064.106920451,3.089881878,command,0.350000,-6.663710594,-2.783380032,-2.195699692,0.033661749,-0.060366694,-2.194863558,ros2_odometer_state
M19C_S1_lab_hard_floor_B2_U035_R2,1064.107878088,3.090839515,command,0.350000,-6.664487839,-2.782815456,-2.194641113,0.033663563,-0.060197845,-2.194771528,ros2_odometer_state
M19C_S1_lab_hard_floor_B2_U035_R2,1064.109143513,3.092104940,command,0.350000,-6.664487839,-2.782815456,-2.194641113,0.033667784,-0.060021441,-2.194695234,ros2_odometer_state
M19C_S1_lab_hard_floor_B2_U035_R2,1064.110440395,3.093401822,command,0.350000,-6.664487839,-2.782815456,-2.194641113,0.033686377,-0.059687469,-2.194601774,ros2_odometer_state
M19C_S1_lab_hard_floor_B2_U035_R2,1064.111436946,3.094398373,command,0.350000,-6.664487839,-2.782815456,-2.194641113,0.033707332,-0.059536040,-2.194579840,ros2_odometer_state
M19C_S1_lab_hard_floor_B2_U035_R2,1064.112792839,3.095754266,command,0.350000,-6.664487839,-2.782815456,-2.194641113,0.033739652,-0.059394363,-2.194570780,ros2_odometer_state
M19C_S1_lab_hard_floor_B2_U035_R2,1064.113677033,3.096638460,command,0.350000,-6.664487839,-2.782815456,-2.194641113,0.033778254,-0.059265580,-2.194574833,ros2_odometer_state
M19C_S1_lab_hard_floor_B2_U035_R2,1064.114971867,3.097933294,command,0.350000,-6.664487839,-2.782815456,-2.194641113,0.033822253,-0.059153024,-2.194595575,ros2_odometer_state
M19C_S1_lab_hard_floor_B2_U035_R2,1064.116119560,3.099080987,command,0.350000,-6.664487839,-2.782815456,-2.194641113,0.033877194,-0.059057306,-2.194632053,ros2_odometer_state
M19C_S1_lab_hard_floor_B2_U035_R2,1064.117214450,3.100175877,command,0.350000,-6.664487839,-2.782815456,-2.194641113,0.033938255,-0.058980092,-2.194694042,ros2_odometer_state
M19C_S1_lab_hard_floor_B2_U035_R2,1064.118407937,3.101369364,command,0.350000,-6.664487839,-2.782815456,-2.194641113,0.034002379,-0.058920965,-2.194773674,ros2_odometer_state
M19C_S1_lab_hard_floor_B2_U035_R2,1064.119402535,3.102363962,command,0.350000,-6.665103912,-2.782368183,-2.194970846,0.034074467,-0.058878146,-2.194865942,ros2_odometer_state
M19C_S1_lab_hard_floor_B2_U035_R2,1064.120787453,3.103748880,command,0.350000,-6.665103912,-2.782368183,-2.194970846,0.034155220,-0.058830690,-2.194970846,ros2_odometer_state
M19C_S1_lab_hard_floor_B2_U035_R2,1064.122760906,3.105722333,command,0.350000,-6.665103912,-2.782368183,-2.194970846,0.034239065,-0.058771264,-2.195081234,ros2_odometer_state
M19C_S1_lab_hard_floor_B2_U035_R2,1064.123768721,3.106730148,command,0.350000,-6.665103912,-2.782368183,-2.194970846,0.034334227,-0.058708183,-2.195198298,ros2_odometer_state
M19C_S1_lab_hard_floor_B2_U035_R2,1064.125121445,3.108082872,command,0.350000,-6.665103912,-2.782368183,-2.194970846,0.034440722,-0.058644332,-2.195316553,ros2_odometer_state
M19C_S1_lab_hard_floor_B2_U035_R2,1064.126346069,3.109307496,command,0.350000,-6.665103912,-2.782368183,-2.194970846,0.034553364,-0.058581021,-2.195440769,ros2_odometer_state
M19C_S1_lab_hard_floor_B2_U035_R2,1064.127424959,3.110386386,command,0.350000,-6.665103912,-2.782368183,-2.194970846,0.034669340,-0.058518182,-2.195561647,ros2_odometer_state
M19C_S1_lab_hard_floor_B2_U035_R2,1064.128764851,3.111726278,command,0.350000,-6.665103912,-2.782368183,-2.194970846,0.034782927,-0.058451232,-2.195677996,ros2_odometer_state
M19C_S1_lab_hard_floor_B2_U035_R2,1064.129673590,3.112635017,command,0.350000,-6.665103912,-2.782368183,-2.194970846,0.034889735,-0.058387335,-2.195782185,ros2_odometer_state
M19C_S1_lab_hard_floor_B2_U035_R2,1064.131143919,3.114105346,command,0.350000,-6.665103912,-2.782368183,-2.194970846,0.034985043,-0.058334053,-2.195867300,ros2_odometer_state
M19C_S1_lab_hard_floor_B2_U035_R2,1064.132406016,3.115367443,command,0.350000,-6.665103912,-2.782368183,-2.196014166,0.035069648,-0.058281019,-2.195946693,ros2_odometer_state
