trial_id,timestamp_monotonic,t_rel,phase,command_velocity,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M19C_S2_marble_floor_B1_U010_R1,1631.130806834,2.914341460,command,0.100000,11.021284103,-22.132064819,2.702537775,0.018507918,0.017282821,2.702537775,ros2_odometer_state
M19C_S2_marble_floor_B1_U010_R1,1631.133702465,2.917237091,command,0.100000,11.021284103,-22.132064819,2.702537775,0.018509846,0.017279848,2.702538013,ros2_odometer_state
M19C_S2_marble_floor_B1_U010_R1,1631.136203200,2.919737826,command,0.100000,11.021284103,-22.132064819,2.702537775,0.018509846,0.017279848,2.702538013,ros2_odometer_state
M19C_S2_marble_floor_B1_U010_R1,1631.138824260,2.922358886,command,0.100000,11.021284103,-22.132064819,2.702537775,0.018509846,0.017279848,2.702538013,ros2_odometer_state
M19C_S2_marble_floor_B1_U010_R1,1631.147756760,2.931291386,command,0.100000,11.021284103,-22.132064819,2.702537775,0.018509846,0.017279848,2.702538013,ros2_odometer_state
M19C_S2_marble_floor_B1_U010_R1,1631.149586014,2.933120640,command,0.100000,11.021284103,-22.132064819,2.702537775,0.018508384,0.017281519,2.702537775,ros2_odometer_state
M19C_S2_marble_floor_B1_U010_R1,1631.156125271,2.939659897,command,0.100000,11.021284103,-22.132064819,2.702537775,0.018508384,0.017281519,2.702537775,ros2_odometer_state
M19C_S2_marble_floor_B1_U010_R1,1631.158409775,2.941944401,command,0.100000,11.021284103,-22.132064819,2.702537775,0.018509338,0.017284121,2.702537775,ros2_odometer_state
M19C_S2_marble_floor_B1_U010_R1,1631.160428603,2.943963229,command,0.100000,11.021284103,-22.132064819,2.702537775,0.018509338,0.017284121,2.702537775,ros2_odometer_state
M19C_S2_marble_floor_B1_U010_R1,1631.162168766,2.945703392,command,0.100000,11.021284103,-22.132064819,2.702537775,0.018510897,0.017279973,2.702538013,ros2_odometer_state
