trial_id,timestamp_monotonic,t_rel,phase,command_velocity,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M19C_S2_marble_floor_B3_U010_R3,2033.211974991,2.534165716,command,0.100000,-2.443265200,-8.284174919,-0.939207196,0.027400257,-0.028619800,-0.939218462,ros2_odometer_state
M19C_S2_marble_floor_B3_U010_R3,2033.217248854,2.539439579,command,0.100000,-2.443265200,-8.284174919,-0.939155221,0.027404686,-0.028619668,-0.939217210,ros2_odometer_state
M19C_S2_marble_floor_B3_U010_R3,2033.218801521,2.540992246,command,0.100000,-2.443265200,-8.284174919,-0.939155221,0.027413415,-0.028610449,-0.939185381,ros2_odometer_state
M19C_S2_marble_floor_B3_U010_R3,2033.220345675,2.542536400,command,0.100000,-2.443265200,-8.284174919,-0.939155221,0.027419349,-0.028610291,-0.939187288,ros2_odometer_state
M19C_S2_marble_floor_B3_U010_R3,2033.221313776,2.543504501,command,0.100000,-2.443265200,-8.284174919,-0.939155221,0.027434561,-0.028606538,-0.939184427,ros2_odometer_state
M19C_S2_marble_floor_B3_U010_R3,2033.222776935,2.544967660,command,0.100000,-2.443265200,-8.284174919,-0.939155221,0.027446395,-0.028606314,-0.939169526,ros2_odometer_state
M19C_S2_marble_floor_B3_U010_R3,2033.224298945,2.546489670,command,0.100000,-2.443265200,-8.284174919,-0.939155221,0.027448671,-0.028608948,-0.939165175,ros2_odometer_state
M19C_S2_marble_floor_B3_U010_R3,2033.225288902,2.547479627,command,0.100000,-2.443758011,-8.284535408,-0.939156830,0.027424175,-0.028574474,-0.939156353,ros2_odometer_state
M19C_S2_marble_floor_B3_U010_R3,2033.226739709,2.548930434,command,0.100000,-2.443758011,-8.284535408,-0.939156830,0.027428534,-0.028573848,-0.939158380,ros2_odometer_state
M19C_S2_marble_floor_B3_U010_R3,2033.227886984,2.550077709,command,0.100000,-2.443758011,-8.284535408,-0.939156830,0.027435180,-0.028580409,-0.939159513,ros2_odometer_state
M19C_S2_marble_floor_B3_U010_R3,2033.229279389,2.551470114,command,0.100000,-2.443758011,-8.284535408,-0.939156830,0.027430091,-0.028586885,-0.939159870,ros2_odometer_state
M19C_S2_marble_floor_B3_U010_R3,2033.230840152,2.553030877,command,0.100000,-2.443758011,-8.284535408,-0.939156830,0.027423004,-0.028584875,-0.939161897,ros2_odometer_state
M19C_S2_marble_floor_B3_U010_R3,2033.232174858,2.554365583,command,0.100000,-2.443758011,-8.284535408,-0.939156830,0.027423685,-0.028583303,-0.939156830,ros2_odometer_state
M19C_S2_marble_floor_B3_U010_R3,2033.233031691,2.555222416,command,0.100000,-2.443758011,-8.284535408,-0.939156830,0.027425475,-0.028585277,-0.939150989,ros2_odometer_state
M19C_S2_marble_floor_B3_U010_R3,2033.234103603,2.556294328,command,0.100000,-2.444250584,-8.284894943,-0.939150512,0.027421921,-0.028582579,-0.939146221,ros2_odometer_state
M19C_S2_marble_floor_B3_U010_R3,2033.235003989,2.557194714,command,0.100000,-2.444250584,-8.284894943,-0.939150512,0.027415868,-0.028583635,-0.939148605,ros2_odometer_state
M19C_S2_marble_floor_B3_U010_R3,2033.236096542,2.558287267,command,0.100000,-2.444250584,-8.284894943,-0.939167261,0.027414177,-0.028579408,-0.939147532,ros2_odometer_state
M19C_S2_marble_floor_B3_U010_R3,2033.236945503,2.559136228,command,0.100000,-2.444250584,-8.284894943,-0.939167261,0.027410738,-0.028576301,-0.939146876,ros2_odometer_state
M19C_S2_marble_floor_B3_U010_R3,2033.238024455,2.560215180,command,0.100000,-2.444250584,-8.284894943,-0.939167261,0.027411507,-0.028575586,-0.939145744,ros2_odometer_state
M19C_S2_marble_floor_B3_U010_R3,2033.238890184,2.561080909,command,0.100000,-2.444250584,-8.284894943,-0.939167261,0.027413361,-0.028574429,-0.939144313,ros2_odometer_state
M19C_S2_marble_floor_B3_U010_R3,2033.239873677,2.562064402,command,0.100000,-2.444250584,-8.284894943,-0.939167261,0.027427137,-0.028582983,-0.939166844,ros2_odometer_state
M19C_S2_marble_floor_B3_U010_R3,2033.240789264,2.562979989,command,0.100000,-2.444250584,-8.284894943,-0.939167261,0.027427463,-0.028580148,-0.939167261,ros2_odometer_state
M19C_S2_marble_floor_B3_U010_R3,2033.241799190,2.563989915,command,0.100000,-2.444250584,-8.284894943,-0.939167261,0.027419707,-0.028574714,-0.939163864,ros2_odometer_state
M19C_S2_marble_floor_B3_U010_R3,2033.242695128,2.564885853,command,0.100000,-2.444250584,-8.284894943,-0.939167261,0.027415102,-0.028576212,-0.939161301,ros2_odometer_state
M19C_S2_marble_floor_B3_U010_R3,2033.243900165,2.566090890,command,0.100000,-2.444250584,-8.284894943,-0.939167261,0.027416015,-0.028580196,-0.939165652,ros2_odometer_state
M19C_S2_marble_floor_B3_U010_R3,2033.244839433,2.567030158,command,0.100000,-2.444250584,-8.284894943,-0.939167261,0.027425982,-0.028580654,-0.939163625,ros2_odometer_state
M19C_S2_marble_floor_B3_U010_R3,2033.245888528,2.568079253,command,0.100000,-2.444250584,-8.284894943,-0.939166069,0.027426023,-0.028577579,-0.939163387,ros2_odometer_state
M19C_S2_marble_floor_B3_U010_R3,2033.246769394,2.568960119,command,0.100000,-2.444250584,-8.284894943,-0.939166069,0.027425954,-0.028569138,-0.939170599,ros2_odometer_state
M19C_S2_marble_floor_B3_U010_R3,2033.247588369,2.569779094,command,0.100000,-2.444250584,-8.284894943,-0.939166069,0.027425721,-0.028569469,-0.939180017,ros2_odometer_state
