trial_id,timestamp_monotonic,t_rel,phase,command_velocity,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M19C_S1_lab_hard_floor_B1_U020_R1,497.053449322,2.229678966,idle,0.200000,-1.194956064,-1.576466441,-2.199108601,0.027210360,-0.039779492,-2.199096441,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U020_R1,497.058381923,2.234611567,idle,0.200000,-1.194956064,-1.576466441,-2.199108601,0.027210951,-0.039775211,-2.199097872,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U020_R1,497.060823198,2.237052842,idle,0.200000,-1.194956064,-1.576466441,-2.199108601,0.027212929,-0.039774321,-2.199095488,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U020_R1,497.063860816,2.240090460,idle,0.200000,-1.194956064,-1.576466441,-2.199108601,0.027210884,-0.039771322,-2.199097872,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U020_R1,497.066489074,2.242718718,idle,0.200000,-1.194956064,-1.576466441,-2.199108601,0.027204329,-0.039768137,-2.199095249,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U020_R1,497.080827243,2.257056887,idle,0.200000,-1.194956064,-1.576466441,-2.199108601,0.027204564,-0.039765254,-2.199094772,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U020_R1,497.083548945,2.259778589,idle,0.200000,-1.194956064,-1.576466441,-2.199108601,0.027188128,-0.039758105,-2.199102879,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U020_R1,497.086615588,2.262845232,idle,0.200000,-1.194956064,-1.576466441,-2.199108601,0.027184376,-0.039761554,-2.199103832,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U020_R1,497.093204923,2.269434567,idle,0.200000,-1.194956064,-1.576466441,-2.199103355,0.027169500,-0.039763581,-2.199112415,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U020_R1,497.097197296,2.273426940,idle,0.200000,-1.194956064,-1.576466441,-2.199103355,0.027153719,-0.039736710,-2.199110270,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U020_R1,497.100575151,2.276804795,idle,0.200000,-1.194956064,-1.576466441,-2.199103355,0.027157396,-0.039726138,-2.199128389,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U020_R1,497.103281172,2.279510816,idle,0.200000,-1.194956064,-1.576466441,-2.199103355,0.027156752,-0.039723702,-2.199129581,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U020_R1,497.104409086,2.280638730,idle,0.200000,-1.194956064,-1.576466441,-2.199103355,0.027143314,-0.039718915,-2.199127674,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U020_R1,497.105723023,2.281952667,idle,0.200000,-1.194956064,-1.576466441,-2.199103355,0.027143860,-0.039722208,-2.199133873,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U020_R1,497.106636722,2.282866366,idle,0.200000,-1.194956064,-1.576466441,-2.199103355,0.027144665,-0.039723542,-2.199135303,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U020_R1,497.107960867,2.284190511,idle,0.200000,-1.194956064,-1.576466441,-2.199103355,0.027145248,-0.039723832,-2.199124336,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U020_R1,497.109134255,2.285363899,idle,0.200000,-1.194956064,-1.576466441,-2.199103355,0.027142609,-0.039724011,-2.199119568,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U020_R1,497.110152789,2.286382433,idle,0.200000,-1.194956064,-1.576466441,-2.199103355,0.027142284,-0.039720882,-2.199118376,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U020_R1,497.111343554,2.287573198,idle,0.200000,-1.194956064,-1.576466441,-2.199128389,0.027143812,-0.039715458,-2.199119806,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U020_R1,497.112997664,2.289227308,idle,0.200000,-1.194956064,-1.576466441,-2.199128389,0.027142944,-0.039717373,-2.199119329,ros2_odometer_state
