trial_id,timestamp_monotonic,t_rel,phase,command_velocity,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M19C_S1_lab_hard_floor_B1_U050_R1,512.061688795,0.260992235,prestart,0.500000,-1.213821769,-1.562845826,-2.181759119,,,,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U050_R1,512.064781679,0.264085119,prestart,0.500000,-1.213821769,-1.562845826,-2.181759119,0.022041816,0.027753426,-2.181756496,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U050_R1,512.067712733,0.267016173,prestart,0.500000,-1.213821769,-1.562845826,-2.181759119,0.022046255,0.027747724,-2.181756496,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U050_R1,512.070228379,0.269531819,prestart,0.500000,-1.213821769,-1.562845826,-2.181759119,0.022051256,0.027744425,-2.181756258,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U050_R1,512.074718915,0.274022355,prestart,0.500000,-1.213821769,-1.562845826,-2.181759119,0.022055309,0.027736528,-2.181746960,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U050_R1,512.076481829,0.275785269,prestart,0.500000,-1.213821769,-1.562845826,-2.181749344,0.022052769,0.027732035,-2.181749344,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U050_R1,512.080565470,0.279868910,prestart,0.500000,-1.213821769,-1.562845826,-2.181749344,0.022052802,0.027732275,-2.181752682,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U050_R1,512.084914689,0.284218129,prestart,0.500000,-1.213821769,-1.562845826,-2.181749344,0.022058841,0.027725216,-2.181752205,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U050_R1,512.091038886,0.290342326,prestart,0.500000,-1.213821769,-1.562845826,-2.181749344,0.022067757,0.027721953,-2.181755066,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U050_R1,512.093377438,0.292680878,prestart,0.500000,-1.213821769,-1.562845826,-2.181749344,0.022045642,0.027703619,-2.181755781,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U050_R1,512.095530542,0.294833982,prestart,0.500000,-1.213821769,-1.562845826,-2.181749344,0.022043413,0.027707163,-2.181749105,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U050_R1,512.096876641,0.296180081,prestart,0.500000,-1.213821769,-1.562845826,-2.181749344,0.022042615,0.027711211,-2.181745529,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U050_R1,512.098016267,0.297319707,prestart,0.500000,-1.213821769,-1.562845826,-2.181749344,0.022043696,0.027702456,-2.181740284,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U050_R1,512.099209240,0.298512680,prestart,0.500000,-1.213821769,-1.562845826,-2.181749344,0.022042079,0.027697708,-2.181739807,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U050_R1,512.100876214,0.300179654,prestart,0.500000,-1.213821769,-1.562845826,-2.181749344,0.022045400,0.027699631,-2.181734324,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U050_R1,512.101891709,0.301195149,prestart,0.500000,-1.213821769,-1.562845826,-2.181740284,0.022036746,0.027659774,-2.181740046,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U050_R1,512.103146668,0.302450108,prestart,0.500000,-1.213821769,-1.562845826,-2.181740284,0.022034632,0.027661040,-2.181744337,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U050_R1,512.104506014,0.303809454,prestart,0.500000,-1.213821769,-1.562845826,-2.181722164,0.022035273,0.027655456,-2.181746960,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U050_R1,512.105781518,0.305084958,prestart,0.500000,-1.213821769,-1.562845826,-2.181722164,0.022034500,0.027646776,-2.181744337,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U050_R1,512.106843958,0.306147398,prestart,0.500000,-1.213821769,-1.562845826,-2.181722164,0.022035537,0.027647536,-2.181744576,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U050_R1,512.108593463,0.307896903,prestart,0.500000,-1.213821769,-1.562845826,-2.181746960,0.022037545,0.027652979,-2.181750059,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U050_R1,512.109733474,0.309036914,prestart,0.500000,-1.213821769,-1.562845826,-2.181746960,0.022038128,0.027658345,-2.181750059,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U050_R1,512.111306429,0.310609869,prestart,0.500000,-1.213821769,-1.562845826,-2.181746960,0.022040267,0.027653100,-2.181746483,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U050_R1,512.116821099,0.316124539,prestart,0.500000,-1.213821769,-1.562845826,-2.181746960,0.022037951,0.027656103,-2.181749582,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U050_R1,512.118654128,0.317957568,prestart,0.500000,-1.213821769,-1.562845826,-2.181746960,0.022034938,0.027659925,-2.181752682,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U050_R1,512.121041129,0.320344569,prestart,0.500000,-1.213821769,-1.562845826,-2.181746960,0.022026932,0.027657781,-2.181751251,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U050_R1,512.124912666,0.324216106,prestart,0.500000,-1.213821769,-1.562845826,-2.181746960,0.022019815,0.027656162,-2.181748152,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U050_R1,512.128052464,0.327355904,prestart,0.500000,-1.213821769,-1.562845826,-2.181746960,0.022023845,0.027656011,-2.181745291,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U050_R1,512.130269987,0.329573427,prestart,0.500000,-1.213821769,-1.562845826,-2.181746960,0.022027088,0.027648250,-2.181747437,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U050_R1,512.131711321,0.331014761,prestart,0.500000,-1.213821769,-1.562845826,-2.181746960,0.022025345,0.027638616,-2.181747913,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U050_R1,512.133136814,0.332440254,prestart,0.500000,-1.213821769,-1.562845826,-2.181745291,0.022022618,0.027629443,-2.181745529,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U050_R1,512.134044176,0.333347616,prestart,0.500000,-1.213821769,-1.562845826,-2.181745291,0.022021454,0.027617993,-2.181742907,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U050_R1,512.135563337,0.334866777,prestart,0.500000,-1.213821769,-1.562845826,-2.181745291,0.022016726,0.027615204,-2.181738377,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U050_R1,512.136737621,0.336041061,prestart,0.500000,-1.213821769,-1.562845826,-2.181745291,0.022018824,0.027610138,-2.181735277,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U050_R1,512.137717818,0.337021258,prestart,0.500000,-1.213821769,-1.562845826,-2.181745291,0.022014787,0.027608251,-2.181734800,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U050_R1,512.138947496,0.338250936,prestart,0.500000,-1.213821769,-1.562845826,-2.181745291,0.022010000,0.027609564,-2.181733608,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U050_R1,512.139866186,0.339169626,prestart,0.500000,-1.213821769,-1.562845826,-2.181745291,0.022011159,0.027599894,-2.181728840,ros2_odometer_state
M19C_S1_lab_hard_floor_B1_U050_R1,512.141191324,0.340494764,prestart,0.500000,-1.213821769,-1.562845826,-2.181745291,0.022009719,0.027592383,-2.181729078,ros2_odometer_state
