trial_id,timestamp_monotonic,t_rel,phase,command_velocity,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M19C_S3_artificial_turf_B3_U010_R3,3050.269414917,0.178076879,prestart,0.100000,-5.513323307,-36.001777649,2.227912426,0.038020719,-0.019357139,2.228140831,ros2_odometer_state
M19C_S3_artificial_turf_B3_U010_R3,3050.270104960,0.178766922,prestart,0.100000,-5.513323307,-36.001777649,2.227912426,0.038020719,-0.019357139,2.228140831,ros2_odometer_state
M19C_S3_artificial_turf_B3_U010_R3,3050.271409460,0.180071422,prestart,0.100000,-5.513323307,-36.001777649,2.227912426,0.038019601,-0.019355562,2.228191853,ros2_odometer_state
M19C_S3_artificial_turf_B3_U010_R3,3050.272335992,0.180997954,prestart,0.100000,-5.513323307,-36.001777649,2.227912426,0.038017891,-0.019356726,2.228243113,ros2_odometer_state
M19C_S3_artificial_turf_B3_U010_R3,3050.273387458,0.182049420,prestart,0.100000,-5.513323307,-36.001777649,2.227912426,0.038013369,-0.019366026,2.228298903,ros2_odometer_state
M19C_S3_artificial_turf_B3_U010_R3,3050.274279525,0.182941487,prestart,0.100000,-5.513323307,-36.001777649,2.227912426,0.038007088,-0.019376170,2.228358984,ros2_odometer_state
M19C_S3_artificial_turf_B3_U010_R3,3050.275142439,0.183804401,prestart,0.100000,-5.512736797,-36.001327515,2.228425026,0.038001321,-0.019382428,2.228425026,ros2_odometer_state
M19C_S3_artificial_turf_B3_U010_R3,3050.276046891,0.184708853,prestart,0.100000,-5.512736797,-36.001327515,2.228425026,0.037997473,-0.019394603,2.228485107,ros2_odometer_state
M19C_S3_artificial_turf_B3_U010_R3,3050.277030353,0.185692315,prestart,0.100000,-5.512736797,-36.001327515,2.228425026,0.037999034,-0.019399116,2.228543520,ros2_odometer_state
M19C_S3_artificial_turf_B3_U010_R3,3050.277956182,0.186618144,prestart,0.100000,-5.512736797,-36.001327515,2.228425026,0.037996396,-0.019399201,2.228602409,ros2_odometer_state
M19C_S3_artificial_turf_B3_U010_R3,3050.279117060,0.187779022,prestart,0.100000,-5.512736797,-36.001327515,2.228425026,0.037995532,-0.019390455,2.228664160,ros2_odometer_state
M19C_S3_artificial_turf_B3_U010_R3,3050.280111083,0.188773045,prestart,0.100000,-5.512736797,-36.001327515,2.228425026,0.037999019,-0.019383753,2.228725910,ros2_odometer_state
M19C_S3_artificial_turf_B3_U010_R3,3050.281029231,0.189691193,prestart,0.100000,-5.512736797,-36.001327515,2.228425026,0.037999719,-0.019375196,2.228782177,ros2_odometer_state
M19C_S3_artificial_turf_B3_U010_R3,3050.281913042,0.190575004,prestart,0.100000,-5.512736797,-36.001327515,2.228425026,0.038001321,-0.019367084,2.228836536,ros2_odometer_state
M19C_S3_artificial_turf_B3_U010_R3,3050.282744595,0.191406557,prestart,0.100000,-5.512736797,-36.001327515,2.228425026,0.038003109,-0.019365039,2.228888512,ros2_odometer_state
M19C_S3_artificial_turf_B3_U010_R3,3050.283627350,0.192289312,prestart,0.100000,-5.512736797,-36.001327515,2.228425026,0.038002457,-0.019364083,2.228934288,ros2_odometer_state
