trial_id,timestamp_monotonic,t_rel,phase,command_velocity,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M19C_S3_artificial_turf_B2_U010_R2,2870.248160931,1.037017043,idle,0.100000,-8.530422211,-38.866931915,2.271408081,0.033490237,-0.015257784,2.271393299,ros2_odometer_state
M19C_S3_artificial_turf_B2_U010_R2,2870.250440701,1.039296813,idle,0.100000,-8.530422211,-38.866931915,2.271408081,0.033492196,-0.015261699,2.271394491,ros2_odometer_state
M19C_S3_artificial_turf_B2_U010_R2,2870.251490630,1.040346742,idle,0.100000,-8.530422211,-38.866931915,2.271408081,0.033496007,-0.015265868,2.271395206,ros2_odometer_state
M19C_S3_artificial_turf_B2_U010_R2,2870.252761849,1.041617961,idle,0.100000,-8.530422211,-38.866931915,2.271408081,0.033497553,-0.015259512,2.271394491,ros2_odometer_state
M19C_S3_artificial_turf_B2_U010_R2,2870.253651228,1.042507340,idle,0.100000,-8.530422211,-38.866931915,2.271408081,0.033504602,-0.015252176,2.271391392,ros2_odometer_state
M19C_S3_artificial_turf_B2_U010_R2,2870.255025394,1.043881506,idle,0.100000,-8.530422211,-38.866931915,2.271408081,0.033505086,-0.015247370,2.271389246,ros2_odometer_state
M19C_S3_artificial_turf_B2_U010_R2,2870.255927030,1.044783142,idle,0.100000,-8.530422211,-38.866931915,2.271408081,0.033499531,-0.015246540,2.271390200,ros2_odometer_state
M19C_S3_artificial_turf_B2_U010_R2,2870.257039394,1.045895506,idle,0.100000,-8.530422211,-38.866931915,2.271408081,0.033497613,-0.015252799,2.271397829,ros2_odometer_state
M19C_S3_artificial_turf_B2_U010_R2,2870.257939141,1.046795253,idle,0.100000,-8.529760361,-38.866371155,2.271397829,0.033499584,-0.015258991,2.271396399,ros2_odometer_state
M19C_S3_artificial_turf_B2_U010_R2,2870.258944461,1.047800573,idle,0.100000,-8.529760361,-38.866371155,2.271397829,0.033503857,-0.015259054,2.271394730,ros2_odometer_state
M19C_S3_artificial_turf_B2_U010_R2,2870.260170398,1.049026510,idle,0.100000,-8.529760361,-38.866371155,2.271397829,0.033505790,-0.015264005,2.271395445,ros2_odometer_state
M19C_S3_artificial_turf_B2_U010_R2,2870.261104003,1.049960115,idle,0.100000,-8.529760361,-38.866371155,2.271397829,0.033507407,-0.015268053,2.271400452,ros2_odometer_state
M19C_S3_artificial_turf_B2_U010_R2,2870.262081609,1.050937721,idle,0.100000,-8.529760361,-38.866371155,2.271397829,0.033511028,-0.015264722,2.271400928,ros2_odometer_state
M19C_S3_artificial_turf_B2_U010_R2,2870.262985965,1.051842077,idle,0.100000,-8.529760361,-38.866371155,2.271397829,0.033516377,-0.015267441,2.271405458,ros2_odometer_state
M19C_S3_artificial_turf_B2_U010_R2,2870.263871888,1.052728000,idle,0.100000,-8.529760361,-38.866371155,2.271397829,0.033518359,-0.015270807,2.271408319,ros2_odometer_state
M19C_S3_artificial_turf_B2_U010_R2,2870.264888728,1.053744840,idle,0.100000,-8.529760361,-38.866371155,2.271397829,0.033519600,-0.015273958,2.271404266,ros2_odometer_state
M19C_S3_artificial_turf_B2_U010_R2,2870.265732122,1.054588234,idle,0.100000,-8.527783394,-38.864704132,2.271386385,0.033471350,-0.015283758,2.271392584,ros2_odometer_state
M19C_S3_artificial_turf_B2_U010_R2,2870.266703424,1.055559536,idle,0.100000,-8.527783394,-38.864704132,2.271386385,0.033469822,-0.015286538,2.271394968,ros2_odometer_state
M19C_S3_artificial_turf_B2_U010_R2,2870.267572226,1.056428338,idle,0.100000,-8.527783394,-38.864704132,2.271386385,0.033476435,-0.015285188,2.271390915,ros2_odometer_state
M19C_S3_artificial_turf_B2_U010_R2,2870.268565450,1.057421562,idle,0.100000,-8.527783394,-38.864704132,2.271386385,0.033483468,-0.015286240,2.271387339,ros2_odometer_state
M19C_S3_artificial_turf_B2_U010_R2,2870.269490030,1.058346142,idle,0.100000,-8.527783394,-38.864704132,2.271386385,0.033486217,-0.015289585,2.271388054,ros2_odometer_state
M19C_S3_artificial_turf_B2_U010_R2,2870.270486518,1.059342630,idle,0.100000,-8.527145386,-38.864166260,2.271388054,0.033485770,-0.015289518,2.271391153,ros2_odometer_state
M19C_S3_artificial_turf_B2_U010_R2,2870.271345976,1.060202088,idle,0.100000,-8.527145386,-38.864166260,2.271388054,0.033489499,-0.015289954,2.271391869,ros2_odometer_state
M19C_S3_artificial_turf_B2_U010_R2,2870.272299517,1.061155629,idle,0.100000,-8.527145386,-38.864166260,2.271388054,0.033481393,-0.015291770,2.271390200,ros2_odometer_state
M19C_S3_artificial_turf_B2_U010_R2,2870.273160863,1.062016975,idle,0.100000,-8.527145386,-38.864166260,2.271388054,0.033475745,-0.015288942,2.271385670,ros2_odometer_state
M19C_S3_artificial_turf_B2_U010_R2,2870.273992032,1.062848144,idle,0.100000,-8.527145386,-38.864166260,2.271388054,0.033479292,-0.015290732,2.271387339,ros2_odometer_state
M19C_S3_artificial_turf_B2_U010_R2,2870.274948486,1.063804598,idle,0.100000,-8.527145386,-38.864166260,2.271388054,0.033481933,-0.015300365,2.271391153,ros2_odometer_state
M19C_S3_artificial_turf_B2_U010_R2,2870.275805320,1.064661432,idle,0.100000,-8.527145386,-38.864166260,2.271388054,0.033483993,-0.015306223,2.271386623,ros2_odometer_state
M19C_S3_artificial_turf_B2_U010_R2,2870.276878034,1.065734146,idle,0.100000,-8.527145386,-38.864166260,2.271388054,0.033487588,-0.015305819,2.271386862,ros2_odometer_state
M19C_S3_artificial_turf_B2_U010_R2,2870.277741108,1.066597220,idle,0.100000,-8.527145386,-38.864166260,2.271388054,0.033489898,-0.015299219,2.271391630,ros2_odometer_state
M19C_S3_artificial_turf_B2_U010_R2,2870.278702331,1.067558443,idle,0.100000,-8.527145386,-38.864166260,2.271388054,0.033488013,-0.015301736,2.271399260,ros2_odometer_state
M19C_S3_artificial_turf_B2_U010_R2,2870.279597150,1.068453262,idle,0.100000,-8.526493073,-38.863616943,2.271399260,0.033485763,-0.015307011,2.271395683,ros2_odometer_state
M19C_S3_artificial_turf_B2_U010_R2,2870.281081913,1.069938025,idle,0.100000,-8.526493073,-38.863616943,2.271399260,0.033489849,-0.015315700,2.271390915,ros2_odometer_state
M19C_S3_artificial_turf_B2_U010_R2,2870.283362163,1.072218275,idle,0.100000,-8.526493073,-38.863616943,2.271399260,0.033493504,-0.015315170,2.271388054,ros2_odometer_state
M19C_S3_artificial_turf_B2_U010_R2,2870.285128313,1.073984425,idle,0.100000,-8.526493073,-38.863616943,2.271399260,0.033497740,-0.015316353,2.271386862,ros2_odometer_state
M19C_S3_artificial_turf_B2_U010_R2,2870.287011395,1.075867507,idle,0.100000,-8.526493073,-38.863616943,2.271399260,0.033502292,-0.015325889,2.271387815,ros2_odometer_state
M19C_S3_artificial_turf_B2_U010_R2,2870.289003122,1.077859234,idle,0.100000,-8.526493073,-38.863616943,2.271399260,0.033502936,-0.015329695,2.271387100,ros2_odometer_state
M19C_S3_artificial_turf_B2_U010_R2,2870.290960863,1.079816975,idle,0.100000,-8.526493073,-38.863616943,2.271399260,0.033499431,-0.015325943,2.271382570,ros2_odometer_state
M19C_S3_artificial_turf_B2_U010_R2,2870.293063634,1.081919746,idle,0.100000,-8.526493073,-38.863616943,2.271399260,0.033497520,-0.015323456,2.271378517,ros2_odometer_state
