trial_id,timestamp_monotonic,t_rel,phase,command_velocity,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M19C_S2_marble_floor_B3_U020_R3,2090.264664114,3.012781265,command,0.200000,-0.103534870,-13.949352264,-1.052903652,0.029639997,-0.020939616,-1.052777171,ros2_odometer_state
M19C_S2_marble_floor_B3_U020_R3,2090.269503688,3.017620839,command,0.200000,-0.103534870,-13.949352264,-1.052903652,0.029687278,-0.020927316,-1.052742839,ros2_odometer_state
M19C_S2_marble_floor_B3_U020_R3,2090.273300951,3.021418102,command,0.200000,-0.103534870,-13.949352264,-1.052903652,0.029733740,-0.020902608,-1.052706480,ros2_odometer_state
M19C_S2_marble_floor_B3_U020_R3,2090.275472201,3.023589352,command,0.200000,-0.103534870,-13.949352264,-1.052903652,0.029783657,-0.020873247,-1.052663326,ros2_odometer_state
M19C_S2_marble_floor_B3_U020_R3,2090.277105446,3.025222597,command,0.200000,-0.103534870,-13.949352264,-1.052903652,0.029829005,-0.020844713,-1.052614689,ros2_odometer_state
M19C_S2_marble_floor_B3_U020_R3,2090.279180372,3.027297523,command,0.200000,-0.103534870,-13.949352264,-1.052903652,0.029869873,-0.020810526,-1.052569747,ros2_odometer_state
M19C_S2_marble_floor_B3_U020_R3,2090.280712270,3.028829421,command,0.200000,-0.103534870,-13.949352264,-1.052903652,0.029920029,-0.020768050,-1.052520156,ros2_odometer_state
M19C_S2_marble_floor_B3_U020_R3,2090.281746101,3.029863252,command,0.200000,-0.103534870,-13.949352264,-1.052467942,0.029959260,-0.020721385,-1.052467942,ros2_odometer_state
M19C_S2_marble_floor_B3_U020_R3,2090.283025093,3.031142244,command,0.200000,-0.103534870,-13.949352264,-1.052467942,0.029998621,-0.020670712,-1.052420020,ros2_odometer_state
M19C_S2_marble_floor_B3_U020_R3,2090.283969705,3.032086856,command,0.200000,-0.103534870,-13.949352264,-1.052467942,0.030043054,-0.020616487,-1.052369475,ros2_odometer_state
M19C_S2_marble_floor_B3_U020_R3,2090.285102931,3.033220082,command,0.200000,-0.103534870,-13.949352264,-1.052467942,0.030083982,-0.020552550,-1.052326202,ros2_odometer_state
M19C_S2_marble_floor_B3_U020_R3,2090.286141146,3.034258297,command,0.200000,-0.103534870,-13.949352264,-1.052467942,0.030122839,-0.020478340,-1.052293062,ros2_odometer_state
M19C_S2_marble_floor_B3_U020_R3,2090.287174625,3.035291776,command,0.200000,-0.103534870,-13.949352264,-1.052467942,0.030156137,-0.020407066,-1.052254200,ros2_odometer_state
