trial_id,replication_group_id,condition,desired_velocity_mps,command_velocity_mps,timestamp_monotonic,t_rel,phase,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M24G_CORE_S2_marble_floor_V050_R1,M24G_CORE_S2_marble_floor_V050,direct_refresh_controlled,0.500,0.500,1810.195739,0.657,idle,-4.570456,6.743796,-2.150856,,,-2.150856,ros2_odometer_state
M24G_CORE_S2_marble_floor_V050_R1,M24G_CORE_S2_marble_floor_V050,direct_refresh_controlled,0.500,0.500,1810.196328,0.658,idle,-4.571092,6.744213,-2.150856,,,-2.150856,ros2_odometer_state
M24G_CORE_S2_marble_floor_V050_R1,M24G_CORE_S2_marble_floor_V050,direct_refresh_controlled,0.500,0.500,1810.199702,0.661,idle,-4.571092,6.744213,-2.150856,,,-2.150856,ros2_odometer_state
M24G_CORE_S2_marble_floor_V050_R1,M24G_CORE_S2_marble_floor_V050,direct_refresh_controlled,0.500,0.500,1810.201463,0.663,idle,-4.571092,6.744213,-2.150856,,,-2.150856,ros2_odometer_state
M24G_CORE_S2_marble_floor_V050_R1,M24G_CORE_S2_marble_floor_V050,direct_refresh_controlled,0.500,0.500,1810.202176,0.664,idle,-4.571092,6.744213,-2.150856,,,-2.150856,ros2_odometer_state
M24G_CORE_S2_marble_floor_V050_R1,M24G_CORE_S2_marble_floor_V050,direct_refresh_controlled,0.500,0.500,1810.214477,0.676,idle,-4.571705,6.744615,-2.150856,,,-2.150856,ros2_odometer_state
M24G_CORE_S2_marble_floor_V050_R1,M24G_CORE_S2_marble_floor_V050,direct_refresh_controlled,0.500,0.500,1810.226042,0.687,idle,-4.571705,6.744615,-2.150856,,,-2.150856,ros2_odometer_state
M24G_CORE_S2_marble_floor_V050_R1,M24G_CORE_S2_marble_floor_V050,direct_refresh_controlled,0.500,0.500,1810.227147,0.689,idle,-4.576113,6.747503,-2.150856,,,-2.150856,ros2_odometer_state
M24G_CORE_S2_marble_floor_V050_R1,M24G_CORE_S2_marble_floor_V050,direct_refresh_controlled,0.500,0.500,1810.228525,0.690,idle,-4.576113,6.747503,-2.150856,,,-2.150856,ros2_odometer_state
M24G_CORE_S2_marble_floor_V050_R1,M24G_CORE_S2_marble_floor_V050,direct_refresh_controlled,0.500,0.500,1810.229821,0.691,idle,-4.576113,6.747503,-2.150856,,,-2.150856,ros2_odometer_state
M24G_CORE_S2_marble_floor_V050_R1,M24G_CORE_S2_marble_floor_V050,direct_refresh_controlled,0.500,0.500,1810.231581,0.693,idle,-4.576113,6.747503,-2.150856,,,-2.150856,ros2_odometer_state
M24G_CORE_S2_marble_floor_V050_R1,M24G_CORE_S2_marble_floor_V050,direct_refresh_controlled,0.500,0.500,1810.232441,0.694,idle,-4.576738,6.747913,-2.150856,,,-2.150856,ros2_odometer_state
M24G_CORE_S2_marble_floor_V050_R1,M24G_CORE_S2_marble_floor_V050,direct_refresh_controlled,0.500,0.500,1810.233984,0.695,idle,-4.576738,6.747913,-2.150856,,,-2.150856,ros2_odometer_state
M24G_CORE_S2_marble_floor_V050_R1,M24G_CORE_S2_marble_floor_V050,direct_refresh_controlled,0.500,0.500,1810.234473,0.696,idle,-4.576738,6.747913,-2.150856,,,-2.150856,ros2_odometer_state
M24G_CORE_S2_marble_floor_V050_R1,M24G_CORE_S2_marble_floor_V050,direct_refresh_controlled,0.500,0.500,1810.235769,0.697,idle,-4.576738,6.747913,-2.150856,,,-2.150856,ros2_odometer_state
M24G_CORE_S2_marble_floor_V050_R1,M24G_CORE_S2_marble_floor_V050,direct_refresh_controlled,0.500,0.500,1810.236213,0.698,idle,-4.576738,6.747913,-2.150856,,,-2.150856,ros2_odometer_state
M24G_CORE_S2_marble_floor_V050_R1,M24G_CORE_S2_marble_floor_V050,direct_refresh_controlled,0.500,0.500,1810.237520,0.699,idle,-4.576738,6.747913,-2.150856,,,-2.150856,ros2_odometer_state
M24G_CORE_S2_marble_floor_V050_R1,M24G_CORE_S2_marble_floor_V050,direct_refresh_controlled,0.500,0.500,1810.237933,0.699,idle,-4.576738,6.747913,-2.150856,,,-2.150856,ros2_odometer_state
M24G_CORE_S2_marble_floor_V050_R1,M24G_CORE_S2_marble_floor_V050,direct_refresh_controlled,0.500,0.500,1810.238809,0.700,idle,-4.576738,6.747913,-2.150856,,,-2.150856,ros2_odometer_state
M24G_CORE_S2_marble_floor_V050_R1,M24G_CORE_S2_marble_floor_V050,direct_refresh_controlled,0.500,0.500,1810.239374,0.701,idle,-4.576738,6.747913,-2.150856,,,-2.150856,ros2_odometer_state
M24G_CORE_S2_marble_floor_V050_R1,M24G_CORE_S2_marble_floor_V050,direct_refresh_controlled,0.500,0.500,1810.240042,0.701,idle,-4.576738,6.747913,-2.150856,,,-2.150856,ros2_odometer_state
M24G_CORE_S2_marble_floor_V050_R1,M24G_CORE_S2_marble_floor_V050,direct_refresh_controlled,0.500,0.500,1810.240370,0.702,idle,-4.576738,6.747913,-2.150856,,,-2.150856,ros2_odometer_state
