trial_id,replication_group_id,condition,desired_velocity_mps,command_velocity_mps,timestamp_monotonic,t_rel,phase,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M24G_CORE_S2_marble_floor_V040_R5,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1678.204676,0.268,idle,-1.488391,9.393286,1.602002,,,1.601859,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R5,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1678.205510,0.269,idle,-1.488391,9.393286,1.602002,,,1.601842,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R5,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1678.206161,0.270,idle,-1.487766,9.393302,1.601763,,,1.601842,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R5,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1678.206862,0.271,idle,-1.487766,9.393302,1.601763,,,1.601733,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R5,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1678.207233,0.271,idle,-1.487766,9.393302,1.601763,,,1.601733,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R5,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1678.207909,0.272,idle,-1.487766,9.393302,1.601763,,,1.601735,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R5,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1678.208656,0.272,idle,-1.487766,9.393302,1.601763,,,1.601735,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R5,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1678.209329,0.273,idle,-1.487766,9.393302,1.601763,,,1.601743,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R5,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1678.209675,0.273,idle,-1.487766,9.393302,1.601763,,,1.601743,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R5,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1678.210298,0.274,idle,-1.487766,9.393302,1.601763,,,1.601754,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R5,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1678.210594,0.274,idle,-1.487766,9.393302,1.601763,,,1.601754,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R5,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1678.211214,0.275,idle,-1.487766,9.393302,1.601763,,,1.601766,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R5,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1678.211513,0.275,idle,-1.487766,9.393302,1.601763,,,1.601766,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R5,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1678.212135,0.276,idle,-1.487766,9.393302,1.601763,,,1.601778,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R5,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1678.212582,0.276,idle,-1.487766,9.393302,1.601763,,,1.601778,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R5,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1678.213311,0.277,idle,-1.487766,9.393302,1.601763,,,1.601791,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R5,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1678.213687,0.277,idle,-1.487766,9.393302,1.601763,,,1.601791,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R5,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1678.214306,0.278,idle,-1.487766,9.393302,1.601763,,,1.601812,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R5,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1678.214642,0.278,idle,-1.487106,9.393320,1.601791,,,1.601812,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R5,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1678.215243,0.279,idle,-1.487106,9.393320,1.601791,,,1.601833,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R5,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1678.215567,0.279,idle,-1.486489,9.393336,1.602025,,,1.601833,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R5,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1678.216232,0.280,idle,-1.486489,9.393336,1.602025,,,1.602159,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R5,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1678.216993,0.281,idle,-1.486489,9.393336,1.602025,,,1.602159,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R5,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1678.217602,0.281,idle,-1.486489,9.393336,1.602025,,,1.602193,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R5,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1678.217933,0.282,idle,-1.486489,9.393336,1.602025,,,1.602193,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R5,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1678.218517,0.282,idle,-1.486489,9.393336,1.602025,,,1.602215,ros2_odometer_state
