trial_id,replication_group_id,condition,desired_velocity_mps,command_velocity_mps,timestamp_monotonic,t_rel,phase,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.748824,0.853,idle,-1.299299,4.583675,1.915730,,,1.915732,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.748959,0.853,idle,-1.299299,4.583675,1.915730,,,1.915732,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.751348,0.855,idle,-1.299299,4.583675,1.915730,,,1.915726,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.752280,0.856,idle,-1.299299,4.583675,1.915719,,,1.915726,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.767143,0.871,idle,-1.299299,4.583675,1.915719,,,1.915726,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.771441,0.876,idle,-1.299299,4.583675,1.915719,,,1.915726,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.782423,0.886,idle,-1.299299,4.583675,1.915719,,,1.915728,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.788263,0.892,idle,-1.299299,4.583675,1.915662,,,1.915728,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.794546,0.899,idle,-1.299299,4.583675,1.915662,,,1.915654,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.799480,0.904,idle,-1.299299,4.583675,1.915650,,,1.915654,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.807669,0.912,idle,-1.299299,4.583675,1.915650,,,1.915644,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.815434,0.920,idle,-1.299299,4.583675,1.915650,,,1.915644,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.819390,0.923,idle,-1.299299,4.583675,1.915650,,,1.915662,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.820276,0.924,idle,-1.299299,4.583675,1.915662,,,1.915662,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.820985,0.925,idle,-1.299299,4.583675,1.915662,,,1.915674,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.821362,0.925,idle,-1.299299,4.583675,1.915662,,,1.915674,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.824601,0.929,idle,-1.299299,4.583675,1.915662,,,1.915677,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.828660,0.933,idle,-1.299299,4.583675,1.915662,,,1.915677,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.829409,0.933,idle,-1.299299,4.583675,1.915662,,,1.915652,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.829829,0.934,idle,-1.299299,4.583675,1.915662,,,1.915652,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.830726,0.935,idle,-1.299299,4.583675,1.915662,,,1.915652,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.831055,0.935,idle,-1.299299,4.583675,1.915662,,,1.915652,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.831669,0.936,idle,-1.299299,4.583675,1.915662,,,1.915651,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.832421,0.937,idle,-1.299299,4.583675,1.915662,,,1.915651,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.833143,0.937,idle,-1.299299,4.583675,1.915662,,,1.915652,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.833453,0.938,idle,-1.299299,4.583675,1.915652,,,1.915652,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.834702,0.939,idle,-1.299299,4.583675,1.915652,,,1.915653,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.835030,0.939,idle,-1.299299,4.583675,1.915652,,,1.915653,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.835640,0.940,idle,-1.299299,4.583675,1.915652,,,1.915659,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.836537,0.941,idle,-1.299299,4.583675,1.915652,,,1.915659,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.837128,0.941,idle,-1.299299,4.583675,1.915652,,,1.915668,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.837432,0.942,idle,-1.299299,4.583675,1.915652,,,1.915668,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.838030,0.942,idle,-1.299299,4.583675,1.915652,,,1.915672,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.838320,0.942,idle,-1.299299,4.583675,1.915652,,,1.915672,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.839055,0.943,idle,-1.299299,4.583675,1.915652,,,1.915675,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.839401,0.943,idle,-1.299299,4.583675,1.915652,,,1.915675,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.840180,0.944,idle,-1.299299,4.583675,1.915652,,,1.915677,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.840500,0.945,idle,-1.299299,4.583675,1.915652,,,1.915677,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.841075,0.945,idle,-1.299299,4.583675,1.915652,,,1.915684,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.841362,0.945,idle,-1.299299,4.583675,1.915652,,,1.915684,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.842058,0.946,idle,-1.299299,4.583675,1.915652,,,1.915690,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.842385,0.946,idle,-1.299299,4.583675,1.915652,,,1.915690,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.842953,0.947,idle,-1.299299,4.583675,1.915652,,,1.915692,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.843239,0.947,idle,-1.299299,4.583675,1.915652,,,1.915692,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.843800,0.948,idle,-1.299299,4.583675,1.915652,,,1.915697,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.844249,0.948,idle,-1.299299,4.583675,1.915697,,,1.915697,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.844849,0.949,idle,-1.299299,4.583675,1.915697,,,1.915702,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.845223,0.949,idle,-1.299299,4.583675,1.915697,,,1.915702,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.845776,0.950,idle,-1.299299,4.583675,1.915697,,,1.915705,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.846232,0.950,idle,-1.299299,4.583675,1.915697,,,1.915705,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.846811,0.951,idle,-1.299299,4.583675,1.915697,,,1.915711,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.847110,0.951,idle,-1.299299,4.583675,1.915697,,,1.915711,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.847659,0.952,idle,-1.299299,4.583675,1.915697,,,1.915718,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.848263,0.952,idle,-1.299299,4.583675,1.915697,,,1.915718,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.848965,0.953,idle,-1.299299,4.583675,1.915697,,,1.915726,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.849280,0.953,idle,-1.299299,4.583675,1.915697,,,1.915726,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.850103,0.954,idle,-1.299299,4.583675,1.915697,,,1.915727,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.850598,0.955,idle,-1.299299,4.583675,1.915697,,,1.915727,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.851234,0.955,idle,-1.299299,4.583675,1.915697,,,1.915728,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.852707,0.957,idle,-1.299299,4.583675,1.915697,,,1.915731,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.853003,0.957,idle,-1.299299,4.583675,1.915697,,,1.915731,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.854620,0.959,idle,-1.299299,4.583675,1.915697,,,1.915730,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.854944,0.959,idle,-1.299299,4.583675,1.915697,,,1.915730,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.856643,0.961,idle,-1.299299,4.583675,1.915697,,,1.915730,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.856935,0.961,idle,-1.299299,4.583675,1.915697,,,1.915730,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.859297,0.963,idle,-1.299299,4.583675,1.915697,,,1.915728,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.859609,0.964,idle,-1.299299,4.583675,1.915730,,,1.915728,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.860643,0.965,idle,-1.299299,4.583675,1.915730,,,1.915726,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.860935,0.965,idle,-1.299299,4.583675,1.915730,,,1.915726,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.862642,0.967,idle,-1.299299,4.583675,1.915730,,,1.915723,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.862958,0.967,idle,-1.299299,4.583675,1.915730,,,1.915723,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.864636,0.969,idle,-1.299299,4.583675,1.915730,,,1.915718,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.864969,0.969,idle,-1.299299,4.583675,1.915730,,,1.915718,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.866595,0.971,idle,-1.299299,4.583675,1.915730,,,1.915720,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R3,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1647.866892,0.971,idle,-1.299299,4.583675,1.915730,,,1.915720,ros2_odometer_state
