trial_id,replication_group_id,condition,desired_velocity_mps,command_velocity_mps,timestamp_monotonic,t_rel,phase,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M24G_CORE_S2_marble_floor_V045_R4,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1761.067428,0.717,idle,-0.969316,10.464786,-1.744530,,,-1.744694,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R4,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1761.068183,0.718,idle,-0.970213,10.464942,-1.744784,,,-1.744694,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R4,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1761.069017,0.719,idle,-0.970213,10.464942,-1.744784,,,-1.744830,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R4,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1761.069428,0.719,idle,-0.970213,10.464942,-1.744784,,,-1.744830,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R4,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1761.070512,0.720,idle,-0.970213,10.464942,-1.744784,,,-1.744840,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R4,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1761.071413,0.721,idle,-0.970213,10.464942,-1.744784,,,-1.744840,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R4,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1761.087247,0.737,idle,-0.970213,10.464942,-1.744784,,,-1.744845,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R4,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1761.101658,0.751,idle,-0.970213,10.464942,-1.744784,,,-1.744845,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R4,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1761.130747,0.780,idle,-0.970213,10.464942,-1.744784,,,-1.744846,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R4,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1761.132390,0.782,idle,-0.970213,10.464942,-1.744784,,,-1.744846,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R4,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1761.136453,0.786,idle,-0.970213,10.464942,-1.744784,,,-1.744842,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R4,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1761.138800,0.788,idle,-0.970213,10.464942,-1.744784,,,-1.744842,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R4,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1761.140605,0.790,idle,-0.970213,10.464942,-1.744784,,,-1.744830,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R4,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1761.142561,0.792,idle,-0.970213,10.464942,-1.744784,,,-1.744830,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R4,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1761.146180,0.796,idle,-0.970213,10.464942,-1.744784,,,-1.744821,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R4,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1761.156880,0.806,idle,-0.974513,10.465692,-1.744443,,,-1.744821,ros2_odometer_state
