trial_id,replication_group_id,condition,desired_velocity_mps,command_velocity_mps,timestamp_monotonic,t_rel,phase,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M24G_CORE_S2_marble_floor_V055_R3,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1964.165526,0.696,idle,-0.373410,1.347941,-2.805918,,,-2.805912,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R3,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1964.167311,0.698,idle,-0.373410,1.347941,-2.805918,,,-2.805914,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R3,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1964.197597,0.728,idle,-0.373410,1.347941,-2.805918,,,-2.805914,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R3,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1964.221371,0.752,idle,-0.373410,1.347941,-2.805918,,,-2.805911,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R3,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1964.228246,0.759,idle,-0.373410,1.347941,-2.805918,,,-2.805911,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R3,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1964.243519,0.774,idle,-0.373410,1.347941,-2.805918,,,-2.805911,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R3,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1964.246894,0.777,idle,-0.373410,1.347941,-2.805918,,,-2.805903,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R3,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1964.250870,0.781,idle,-0.373410,1.347941,-2.805918,,,-2.805903,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R3,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1964.255119,0.786,idle,-0.373410,1.347941,-2.805918,,,-2.805900,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R3,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1964.257125,0.788,idle,-0.373858,1.349225,-2.805900,,,-2.805900,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R3,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1964.259386,0.790,idle,-0.373858,1.349225,-2.805900,,,-2.805943,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R3,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1964.261344,0.792,idle,-0.379236,1.364641,-2.805954,,,-2.805943,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R3,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1964.264377,0.795,idle,-0.379236,1.364641,-2.805954,,,-2.805957,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R3,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1964.265337,0.796,idle,-0.379236,1.364641,-2.805954,,,-2.805957,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R3,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1964.267243,0.798,idle,-0.379236,1.364641,-2.805954,,,-2.805958,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R3,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1964.268900,0.799,idle,-0.379236,1.364641,-2.805954,,,-2.805958,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R3,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1964.270620,0.801,idle,-0.379236,1.364641,-2.805954,,,-2.805956,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R3,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1964.271485,0.802,idle,-0.379236,1.364641,-2.805954,,,-2.805956,ros2_odometer_state
