trial_id,replication_group_id,condition,desired_velocity_mps,command_velocity_mps,timestamp_monotonic,t_rel,phase,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M24G_CORE_S2_marble_floor_V045_R1,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1694.518685,0.698,idle,-1.143450,12.331489,1.558101,,,1.558108,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R1,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1694.519877,0.699,idle,-1.143450,12.331489,1.558101,,,1.558112,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R1,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1694.520304,0.700,idle,-1.143450,12.331489,1.558101,,,1.558112,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R1,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1694.521310,0.701,idle,-1.143450,12.331489,1.558101,,,1.558112,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R1,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1694.521699,0.701,idle,-1.142812,12.331481,1.558112,,,1.558112,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R1,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1694.538712,0.718,idle,-1.142812,12.331481,1.558112,,,1.558124,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R1,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1694.539493,0.719,idle,-1.142812,12.331481,1.558112,,,1.558124,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R1,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1694.542726,0.722,idle,-1.142812,12.331481,1.558112,,,1.558106,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R1,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1694.543409,0.723,idle,-1.137628,12.331414,1.558043,,,1.558106,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R1,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1694.548979,0.728,idle,-1.137628,12.331414,1.558043,,,1.558011,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R1,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1694.551400,0.731,idle,-1.137628,12.331414,1.558043,,,1.558011,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R1,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1694.553822,0.733,idle,-1.137628,12.331414,1.558043,,,1.558005,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R1,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1694.555361,0.735,idle,-1.136992,12.331407,1.558005,,,1.558005,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R1,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1694.575466,0.755,idle,-1.136992,12.331407,1.558005,,,1.558017,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R1,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1694.577387,0.757,idle,-1.136992,12.331407,1.558005,,,1.558017,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R1,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1694.578239,0.758,idle,-1.136992,12.331407,1.558005,,,1.558006,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R1,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1694.580062,0.759,idle,-1.136346,12.331398,1.558017,,,1.558006,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R1,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1694.585248,0.765,idle,-1.136346,12.331398,1.558017,,,1.558003,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R1,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1694.587360,0.767,idle,-1.136346,12.331398,1.558017,,,1.558003,ros2_odometer_state
