trial_id,replication_group_id,condition,desired_velocity_mps,command_velocity_mps,timestamp_monotonic,t_rel,phase,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.336432,0.733,idle,-4.489103,1.110686,1.342185,,,1.342182,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.337275,0.734,idle,-4.489103,1.110686,1.342185,,,1.342150,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.337806,0.734,idle,-4.489103,1.110686,1.342185,,,1.342150,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.338486,0.735,idle,-4.489103,1.110686,1.342185,,,1.342141,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.338841,0.735,idle,-4.489103,1.110686,1.342155,,,1.342141,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.339523,0.736,idle,-4.489103,1.110686,1.342155,,,1.342132,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.339874,0.736,idle,-4.489103,1.110686,1.342155,,,1.342132,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.341963,0.738,idle,-4.489103,1.110686,1.342155,,,1.342137,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.342421,0.739,idle,-4.489103,1.110686,1.342155,,,1.342137,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.344020,0.740,idle,-4.489103,1.110686,1.342155,,,1.342145,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.344481,0.741,idle,-4.489103,1.110686,1.342155,,,1.342145,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.345579,0.742,idle,-4.489103,1.110686,1.342155,,,1.342147,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.346435,0.743,idle,-4.489103,1.110686,1.342155,,,1.342147,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.347576,0.744,idle,-4.489103,1.110686,1.342155,,,1.342149,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.348575,0.745,idle,-4.489103,1.110686,1.342155,,,1.342149,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.353735,0.750,idle,-4.489103,1.110686,1.342155,,,1.342144,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.354558,0.751,idle,-4.489103,1.110686,1.342155,,,1.342144,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.359710,0.756,idle,-4.489103,1.110686,1.342155,,,1.342183,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.360523,0.757,idle,-4.489103,1.110686,1.342202,,,1.342183,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.361695,0.758,idle,-4.489103,1.110686,1.342202,,,1.342206,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.362131,0.759,idle,-4.489103,1.110686,1.342202,,,1.342206,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.362998,0.759,idle,-4.489103,1.110686,1.342202,,,1.342203,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.363933,0.760,idle,-4.489103,1.110686,1.342202,,,1.342203,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.364685,0.761,idle,-4.489103,1.110686,1.342202,,,1.342202,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.365061,0.762,idle,-4.489103,1.110686,1.342202,,,1.342202,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.365873,0.762,idle,-4.489103,1.110686,1.342202,,,1.342198,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.366247,0.763,idle,-4.489103,1.110686,1.342202,,,1.342198,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.366864,0.763,idle,-4.489103,1.110686,1.342202,,,1.342195,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.367188,0.764,idle,-4.489103,1.110686,1.342195,,,1.342195,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.368125,0.765,idle,-4.489103,1.110686,1.342195,,,1.342191,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.372560,0.769,idle,-4.489103,1.110686,1.342195,,,1.342191,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.378207,0.775,idle,-4.489103,1.110686,1.342195,,,1.342191,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.379393,0.776,idle,-4.489103,1.110686,1.342195,,,1.342191,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.380696,0.777,idle,-4.489103,1.110686,1.342195,,,1.342194,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.382116,0.779,idle,-4.489103,1.110686,1.342195,,,1.342194,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.388744,0.785,idle,-4.489103,1.110686,1.342195,,,1.342192,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.389819,0.786,idle,-4.489103,1.110686,1.342192,,,1.342192,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.390594,0.787,idle,-4.489103,1.110686,1.342192,,,1.342195,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.393875,0.790,idle,-4.489103,1.110686,1.342192,,,1.342195,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.394625,0.791,idle,-4.489103,1.110686,1.342192,,,1.342213,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.397408,0.794,idle,-4.489103,1.110686,1.342192,,,1.342213,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.399170,0.795,idle,-4.489103,1.110686,1.342192,,,1.342213,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.399819,0.796,idle,-4.489103,1.110686,1.342192,,,1.342213,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.401858,0.798,idle,-4.489103,1.110686,1.342192,,,1.342213,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.402475,0.799,idle,-4.489103,1.110686,1.342192,,,1.342213,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.404764,0.801,idle,-4.489103,1.110686,1.342192,,,1.342213,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.405536,0.802,idle,-4.489103,1.110686,1.342213,,,1.342213,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.406643,0.803,idle,-4.489103,1.110686,1.342213,,,1.342213,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.407104,0.804,idle,-4.489103,1.110686,1.342213,,,1.342213,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.407726,0.804,idle,-4.489103,1.110686,1.342213,,,1.342213,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.408767,0.805,idle,-4.489103,1.110686,1.342213,,,1.342213,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.409732,0.806,idle,-4.489103,1.110686,1.342213,,,1.342213,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.410121,0.807,idle,-4.489103,1.110686,1.342213,,,1.342213,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.411447,0.808,idle,-4.489103,1.110686,1.342213,,,1.342213,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.411875,0.808,idle,-4.489103,1.110686,1.342213,,,1.342213,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.412496,0.809,idle,-4.489103,1.110686,1.342213,,,1.342213,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.413528,0.810,idle,-4.489103,1.110686,1.342213,,,1.342213,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.414211,0.811,idle,-4.489103,1.110686,1.342213,,,1.342213,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.414605,0.811,idle,-4.489103,1.110686,1.342213,,,1.342213,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.415973,0.812,idle,-4.489103,1.110686,1.342213,,,1.342213,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.417968,0.814,idle,-4.489103,1.110686,1.342213,,,1.342213,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R4,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1997.418677,0.815,idle,-4.489103,1.110686,1.342213,,,1.342213,ros2_odometer_state
