trial_id,replication_group_id,condition,desired_velocity_mps,command_velocity_mps,timestamp_monotonic,t_rel,phase,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M24G_CORE_S2_marble_floor_V040_R2,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1632.988550,1.283,idle,-0.748475,2.122717,2.071709,,,2.071716,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R2,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1632.988667,1.283,idle,-0.748475,2.122717,2.071709,,,2.071716,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R2,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1632.994456,1.289,idle,-0.748475,2.122717,2.071709,,,2.071719,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R2,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1632.996429,1.291,idle,-0.748475,2.122717,2.071709,,,2.071719,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R2,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1633.010023,1.304,idle,-0.748475,2.122717,2.071709,,,2.071721,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R2,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1633.036328,1.330,idle,-0.748475,2.122717,2.071709,,,2.071721,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R2,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1633.038232,1.332,idle,-0.748475,2.122717,2.071709,,,2.071721,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R2,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1633.039988,1.334,idle,-0.748475,2.122717,2.071709,,,2.071725,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R2,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1633.040567,1.335,idle,-0.748475,2.122717,2.071709,,,2.071725,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R2,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1633.041257,1.335,idle,-0.748475,2.122717,2.071709,,,2.071732,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R2,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1633.042033,1.336,idle,-0.747775,2.123100,2.071729,,,2.071732,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R2,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1633.044532,1.339,idle,-0.747775,2.123100,2.071729,,,2.071733,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R2,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1633.045649,1.340,idle,-0.747775,2.123100,2.071729,,,2.071733,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R2,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1633.046968,1.341,idle,-0.747775,2.123100,2.071729,,,2.071734,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R2,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1633.047536,1.342,idle,-0.747775,2.123100,2.071729,,,2.071734,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R2,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1633.048737,1.343,idle,-0.747775,2.123100,2.071729,,,2.071736,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R2,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1633.049162,1.343,idle,-0.747775,2.123100,2.071729,,,2.071736,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R2,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1633.050811,1.345,idle,-0.747775,2.123100,2.071729,,,2.071741,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R2,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1633.051233,1.345,idle,-0.747775,2.123100,2.071729,,,2.071741,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R2,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1633.052375,1.347,idle,-0.747775,2.123100,2.071729,,,2.072617,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R2,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1633.054959,1.349,idle,-0.717564,2.139627,2.072583,,,2.072617,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R2,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1633.055816,1.350,idle,-0.717564,2.139627,2.072583,,,2.072621,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R2,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1633.056386,1.351,idle,-0.717564,2.139627,2.072583,,,2.072621,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R2,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1633.057279,1.351,idle,-0.717564,2.139627,2.072583,,,2.072629,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R2,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1633.057842,1.352,idle,-0.717564,2.139627,2.072583,,,2.072629,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R2,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1633.059243,1.353,idle,-0.717564,2.139627,2.072583,,,2.072634,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R2,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1633.059777,1.354,idle,-0.717564,2.139627,2.072583,,,2.072634,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R2,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1633.060460,1.355,idle,-0.717564,2.139627,2.072583,,,2.072640,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R2,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1633.060791,1.355,idle,-0.717564,2.139627,2.072583,,,2.072640,ros2_odometer_state
