trial_id,replication_group_id,condition,desired_velocity_mps,command_velocity_mps,timestamp_monotonic,t_rel,phase,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M24G_CORE_S2_marble_floor_V045_R5,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1776.860514,0.922,idle,-2.372341,8.208301,-1.941079,,,-1.940999,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R5,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1776.877005,0.937,idle,-2.372341,8.208301,-1.941079,,,-1.941094,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R5,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1776.881220,0.942,idle,-2.374510,8.209142,-1.941097,,,-1.941094,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R5,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1776.883575,0.945,idle,-2.374510,8.209142,-1.941097,,,-1.941050,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R5,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1776.885365,0.947,idle,-2.374510,8.209142,-1.941097,,,-1.941050,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R5,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1776.887567,0.949,idle,-2.374510,8.209142,-1.941097,,,-1.941048,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R5,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1776.889269,0.950,idle,-2.375244,8.209427,-1.941048,,,-1.941048,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R5,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1776.893537,0.955,idle,-2.375244,8.209427,-1.941048,,,-1.941030,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R5,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1776.897242,0.958,idle,-2.375244,8.209427,-1.941048,,,-1.941030,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R5,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1776.899628,0.961,idle,-2.375244,8.209427,-1.941048,,,-1.940998,ros2_odometer_state
M24G_CORE_S2_marble_floor_V045_R5,M24G_CORE_S2_marble_floor_V045,direct_refresh_controlled,0.450,0.450,1776.901068,0.962,idle,-2.375244,8.209427,-1.941048,,,-1.940998,ros2_odometer_state
