trial_id,replication_group_id,condition,desired_velocity_mps,command_velocity_mps,timestamp_monotonic,t_rel,phase,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M24G_CORE_S2_marble_floor_V055_R2,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1947.303641,0.784,idle,3.258477,2.096975,-2.716167,,,-2.716168,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R2,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1947.305547,0.786,idle,3.258477,2.096975,-2.716167,,,-2.716167,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R2,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1947.306344,0.787,idle,3.258477,2.096975,-2.716167,,,-2.716167,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R2,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1947.307205,0.788,idle,3.258477,2.096975,-2.716167,,,-2.716167,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R2,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1947.307985,0.788,idle,3.258477,2.096975,-2.716167,,,-2.716167,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R2,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1947.312564,0.793,idle,3.258477,2.096975,-2.716167,,,-2.716167,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R2,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1947.313890,0.794,idle,3.258477,2.096975,-2.716167,,,-2.716167,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R2,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1947.315723,0.796,idle,3.258477,2.096975,-2.716167,,,-2.716167,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R2,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1947.316311,0.797,idle,3.258477,2.096975,-2.716167,,,-2.716167,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R2,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1947.317400,0.798,idle,3.258477,2.096975,-2.716167,,,-2.716167,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R2,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1947.317976,0.798,idle,3.258477,2.096975,-2.716167,,,-2.716167,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R2,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1947.318642,0.799,idle,3.258477,2.096975,-2.716167,,,-2.716167,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R2,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1947.319126,0.800,idle,3.258477,2.096975,-2.716167,,,-2.716167,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R2,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1947.320134,0.801,idle,3.258477,2.096975,-2.716167,,,-2.716167,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R2,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1947.320515,0.801,idle,3.258477,2.096975,-2.716167,,,-2.716167,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R2,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1947.321429,0.802,idle,3.258477,2.096975,-2.716167,,,-2.716167,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R2,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1947.321783,0.802,idle,3.258477,2.096975,-2.716167,,,-2.716167,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R2,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1947.322427,0.803,idle,3.258477,2.096975,-2.716167,,,-2.716167,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R2,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1947.322730,0.803,idle,3.258477,2.096975,-2.716167,,,-2.716167,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R2,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1947.323609,0.804,idle,3.258477,2.096975,-2.716167,,,-2.716167,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R2,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1947.323930,0.804,idle,3.258477,2.096975,-2.716167,,,-2.716167,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R2,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1947.324549,0.805,idle,3.258477,2.096975,-2.716167,,,-2.716167,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R2,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1947.324855,0.805,idle,3.258477,2.096975,-2.716167,,,-2.716167,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R2,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1947.325728,0.806,idle,3.258477,2.096975,-2.716167,,,-2.716167,ros2_odometer_state
