trial_id,replication_group_id,condition,desired_velocity_mps,command_velocity_mps,timestamp_monotonic,t_rel,phase,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M24G_CORE_S2_marble_floor_V040_R1,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1616.094140,0.766,idle,0.032465,0.012984,2.199277,,,2.199257,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R1,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1616.098878,0.771,idle,0.032465,0.012984,2.199257,,,2.199257,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R1,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1616.099715,0.772,idle,0.032465,0.012984,2.199257,,,2.199248,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R1,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1616.100197,0.772,idle,0.032465,0.012984,2.199257,,,2.199248,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R1,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1616.100863,0.773,idle,0.032465,0.012984,2.199257,,,2.199244,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R1,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1616.101200,0.773,idle,0.032465,0.012984,2.199257,,,2.199244,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R1,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1616.101840,0.774,idle,0.032465,0.012984,2.199257,,,2.199248,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R1,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1616.102158,0.774,idle,0.032465,0.012984,2.199257,,,2.199248,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R1,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1616.102806,0.775,idle,0.032465,0.012984,2.199257,,,2.199245,ros2_odometer_state
M24G_CORE_S2_marble_floor_V040_R1,M24G_CORE_S2_marble_floor_V040,direct_refresh_controlled,0.400,0.400,1616.103120,0.775,idle,0.032465,0.012984,2.199257,,,2.199245,ros2_odometer_state
