trial_id,replication_group_id,condition,desired_velocity_mps,command_velocity_mps,timestamp_monotonic,t_rel,phase,odom_x,odom_y,odom_theta,imu_roll,imu_pitch,imu_yaw,source
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.025052,0.758,idle,-0.648459,2.692554,0.051652,,,0.051652,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.026160,0.759,idle,-0.648459,2.692554,0.051652,,,0.051667,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.026677,0.759,idle,-0.648319,2.689829,0.051665,,,0.051667,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.031260,0.764,idle,-0.648319,2.689829,0.051665,,,0.051669,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.034967,0.768,idle,-0.648319,2.689829,0.051665,,,0.051669,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.036112,0.769,idle,-0.648319,2.689829,0.051665,,,0.051680,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.036617,0.769,idle,-0.648319,2.689829,0.051665,,,0.051680,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.037287,0.770,idle,-0.648319,2.689829,0.051665,,,0.051677,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.038495,0.771,idle,-0.648285,2.689151,0.051673,,,0.051677,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.040729,0.773,idle,-0.648285,2.689151,0.051673,,,0.051682,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.041156,0.774,idle,-0.648181,2.687124,0.051670,,,0.051682,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.041883,0.775,idle,-0.648181,2.687124,0.051670,,,0.051675,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.042778,0.775,idle,-0.648181,2.687124,0.051670,,,0.051675,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.044712,0.777,idle,-0.648181,2.687124,0.051670,,,0.051677,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.045146,0.778,idle,-0.648181,2.687124,0.051670,,,0.051677,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.047354,0.780,idle,-0.648181,2.687124,0.051670,,,0.051678,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.051350,0.784,idle,-0.648145,2.686434,0.051680,,,0.051678,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.053382,0.786,idle,-0.648145,2.686434,0.051680,,,0.051682,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.056486,0.789,idle,-0.648145,2.686434,0.051680,,,0.051682,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.058996,0.792,idle,-0.648145,2.686434,0.051680,,,0.051675,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.059502,0.792,idle,-0.648145,2.686434,0.051680,,,0.051675,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.061549,0.794,idle,-0.648145,2.686434,0.051680,,,0.051658,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.062165,0.795,idle,-0.648145,2.686434,0.051680,,,0.051658,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.065634,0.798,idle,-0.648145,2.686434,0.051680,,,0.051664,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.068834,0.801,idle,-0.648145,2.686434,0.051680,,,0.051664,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.071264,0.804,idle,-0.648145,2.686434,0.051680,,,0.051657,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.077360,0.810,idle,-0.648110,2.685750,0.051657,,,0.051657,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.080696,0.813,idle,-0.648110,2.685750,0.051657,,,0.051656,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.081723,0.814,idle,-0.648110,2.685750,0.051657,,,0.051656,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.083570,0.816,idle,-0.648110,2.685750,0.051657,,,0.051658,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.084432,0.817,idle,-0.648110,2.685750,0.051657,,,0.051658,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.090839,0.823,idle,-0.648110,2.685750,0.051657,,,0.051665,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.091403,0.824,idle,-0.648074,2.685055,0.051654,,,0.051665,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.092470,0.825,idle,-0.648074,2.685055,0.051654,,,0.051656,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.092889,0.826,idle,-0.648074,2.685055,0.051654,,,0.051656,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.093499,0.826,idle,-0.648074,2.685055,0.051654,,,0.051654,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.094165,0.827,idle,-0.648074,2.685055,0.051654,,,0.051654,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.094893,0.828,idle,-0.648074,2.685055,0.051654,,,0.051648,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.095218,0.828,idle,-0.648074,2.685055,0.051654,,,0.051648,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.096160,0.829,idle,-0.648074,2.685055,0.051654,,,0.051640,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.096491,0.829,idle,-0.648074,2.685055,0.051654,,,0.051640,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.097059,0.830,idle,-0.648074,2.685055,0.051654,,,0.051638,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.097358,0.830,idle,-0.648074,2.685055,0.051654,,,0.051638,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.098059,0.831,idle,-0.648074,2.685055,0.051654,,,0.051641,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.098365,0.831,idle,-0.648074,2.685055,0.051654,,,0.051641,ros2_odometer_state
M24G_CORE_S2_marble_floor_V055_R1,M24G_CORE_S2_marble_floor_V055,direct_refresh_controlled,0.550,0.550,1918.098939,0.832,idle,-0.648074,2.685055,0.051654,,,0.051644,ros2_odometer_state
